ms,Valence,Arousal
200,0.000,0.000
400,0.000,0.000
600,0.000,0.000
800,0.000,0.000
1000,0.000,0.000
1200,0.000,0.000
1400,0.000,0.000
1600,0.000,0.000
1800,0.000,0.000
2000,0.000,0.000
2200,0.000,0.000
2400,0.000,0.000
2600,0.000,0.000
2800,0.000,0.000
3000,0.000,0.000
3200,0.000,0.000
3400,2.179,3.088
3600,2.458,3.327
3800,2.538,0.498
4000,2.538,0.299
4200,2.458,0.259
4400,2.259,0.339
4600,2.538,0.657
4800,2.538,1.773
5000,2.538,2.092
5200,2.578,2.331
5400,2.578,2.530
5600,2.697,2.729
5800,2.697,2.769
6000,2.697,2.809
6200,2.697,2.809
6400,2.777,2.809
6600,2.697,3.127
6800,3.175,3.566
7000,3.414,3.566
7200,3.494,3.566
7400,3.494,3.566
7600,3.534,4.004
7800,3.534,4.004
8000,3.574,4.004
8200,3.574,4.004
8400,3.574,4.004
8600,3.574,4.004
8800,3.614,4.004
9000,3.614,4.004
9200,3.614,4.004
9400,3.614,4.004
9600,3.614,4.004
9800,3.614,4.004
10000,3.614,4.004
10200,3.614,4.004
10400,3.614,4.004
10600,3.614,4.004
10800,3.614,4.004
11000,3.614,4.004
11200,3.614,4.004
11400,3.614,4.004
11600,3.614,4.004
11800,3.614,4.004
12000,3.614,4.004
12200,3.614,4.004
12400,3.614,4.004
12600,3.614,4.004
12800,3.614,4.004
13000,3.614,4.004
13200,3.614,4.004
13400,3.614,4.004
13600,3.653,3.964
13800,3.653,3.964
14000,3.653,3.964
14200,3.653,3.964
14400,3.653,3.964
14600,3.653,3.964
14800,3.653,3.964
15000,3.733,3.884
15200,3.733,3.884
15400,3.853,3.884
15600,4.092,3.924
15800,4.131,3.924
16000,4.291,4.044
16200,4.371,4.084
16400,4.371,4.084
16600,4.371,4.084
16800,4.371,4.084
17000,4.371,4.084
17200,4.371,4.084
17400,4.371,4.084
17600,4.371,4.084
17800,4.490,4.084
18000,4.490,4.084
18200,4.490,4.084
18400,4.490,4.084
18600,4.490,4.084
18800,4.490,4.084
19000,4.490,4.084
19200,4.490,4.084
19400,4.490,4.084
19600,4.490,4.084
19800,4.490,4.084
20000,4.490,4.084
20200,4.490,4.084
20400,4.490,4.084
20600,4.490,4.084
20800,4.490,4.203
21000,4.490,4.243
21200,4.291,4.482
21400,4.291,4.482
21600,4.291,4.482
21800,4.291,4.482
22000,4.291,4.482
22200,4.131,4.442
22400,3.693,4.203
22600,3.414,4.084
22800,2.657,3.247
23000,2.657,2.809
23200,2.697,1.853
23400,2.697,1.733
23600,2.697,1.414
23800,2.697,1.414
24000,2.697,1.215
24200,2.339,1.056
24400,2.299,1.016
24600,2.299,1.016
24800,2.378,0.896
25000,2.498,0.896
25200,2.538,0.896
25400,2.538,0.896
25600,2.538,0.896
25800,2.618,0.896
26000,2.697,0.857
26200,2.777,0.060
26400,2.777,-0.100
26600,2.777,-0.339
26800,2.777,-0.339
27000,2.697,-0.777
27200,2.697,-0.777
27400,2.697,-0.777
27600,2.697,-0.777
27800,2.697,-0.777
28000,2.777,-1.494
28200,2.618,-2.769
28400,2.578,-3.406
28600,2.578,-4.203
28800,2.578,-4.243
29000,2.578,-4.323
29200,2.578,-4.323
29400,2.578,-4.323
29600,2.578,-4.363
29800,1.502,-4.522
30000,1.104,-4.641
30200,0.785,-4.641
30400,0.625,-4.641
30600,0.147,-4.641
30800,0.068,-4.641
31000,0.068,-4.522
31200,0.625,-4.163
31400,0.785,-4.124
31600,0.825,-4.124
31800,1.183,-3.884
32000,1.303,-3.566
32200,1.303,-3.566
32400,0.984,-3.566
32600,0.785,-3.606
32800,0.625,-3.725
33000,0.546,-3.805
33200,0.267,-3.884
33400,0.267,-3.884
33600,0.147,-3.884
33800,0.147,-3.884
34000,-0.251,-4.004
34200,-0.490,-4.044
34400,-0.570,-4.044
34600,-0.570,-4.044
34800,-0.809,-4.124
35000,-0.809,-4.124
35200,-0.809,-4.163
35400,-1.127,-4.163
35600,-1.327,-4.124
35800,-1.765,-4.124
36000,-1.805,-4.124
36200,-1.805,-4.124
36400,-0.689,-3.964
36600,0.865,-3.765
36800,1.104,-3.765
37000,1.542,-3.765
37200,2.100,-3.884
37400,2.538,-4.084
37600,2.777,-4.124
37800,2.817,-4.124
38000,2.896,-4.163
38200,3.096,-4.163
38400,3.175,-4.163
38600,3.335,-4.163
38800,3.574,-3.924
39000,3.693,-3.884
39200,3.693,-3.884
39400,3.016,-3.207
39600,3.255,-2.490
39800,3.494,-2.291
40000,3.494,-2.171
40200,3.494,-1.813
40400,3.494,-1.773
40600,3.494,-1.773
40800,3.494,-1.773
41000,3.494,-1.773
41200,3.494,-1.773
41400,3.494,-1.773
41600,3.494,-1.773
41800,3.494,-1.773
42000,3.494,-1.773
42200,3.494,-1.773
42400,3.494,-1.773
42600,3.494,-1.773
42800,3.494,-1.773
43000,3.494,-1.773
43200,3.494,-1.773
43400,3.494,-1.773
43600,3.494,-1.773
43800,3.494,-1.773
44000,3.494,-1.773
44200,3.494,-1.773
44400,3.494,-1.653
44600,3.494,-1.653
44800,3.494,-1.653
45000,3.494,-1.653
45200,3.494,-1.653
45400,3.494,-1.653
45600,3.534,-1.653
45800,3.614,-1.693
46000,3.653,-1.972
46200,3.614,-2.012
46400,3.614,-2.012
46600,3.614,-2.012
46800,3.614,-2.012
47000,3.614,-2.012
47200,3.614,-2.012
47400,3.614,-2.012
47600,3.614,-2.012
47800,3.614,-2.012
48000,3.614,-2.012
48200,3.574,-2.012
48400,3.135,-1.175
48600,3.135,-0.259
48800,3.135,-0.219
49000,3.175,-0.219
49200,3.295,-1.096
49400,3.653,-1.773
49600,3.892,-2.291
49800,3.892,-2.570
50000,3.932,-2.928
50200,3.932,-3.287
50400,3.813,-3.367
50600,3.813,-3.367
50800,3.813,-3.367
51000,3.773,-3.367
51200,3.733,-3.406
51400,3.614,-3.566
51600,3.534,-3.566
51800,3.175,-3.606
52000,2.857,-3.566
