ms,Valence,Arousal
0,0.000,0.000
200,0.000,0.000
400,0.000,0.000
600,0.000,0.000
800,0.000,0.000
1000,0.000,0.000
1200,0.000,0.000
1400,0.000,0.000
1600,0.000,0.000
1800,0.000,0.000
2000,0.000,0.000
2200,0.000,0.000
2400,0.000,0.000
2600,0.000,0.000
2800,0.000,0.000
3000,0.000,0.000
3200,0.000,0.000
3400,0.000,0.000
3600,0.000,0.000
3800,0.000,0.000
4000,0.000,0.000
4200,0.000,0.000
4400,0.000,0.000
4600,0.000,0.000
4800,0.000,0.000
5000,0.000,0.000
5200,0.000,0.000
5400,0.000,0.000
5600,0.000,0.000
5800,0.000,0.000
6000,0.000,0.000
6200,0.000,0.000
6400,1.263,1.414
6600,1.263,1.414
6800,1.263,1.414
7000,1.263,1.414
7200,1.263,1.414
7400,1.263,1.414
7600,1.263,1.414
7800,1.263,1.414
8000,1.263,1.414
8200,1.263,1.414
8400,1.263,1.414
8600,1.263,1.414
8800,1.263,1.414
9000,1.263,1.414
9200,1.263,1.414
9400,1.263,1.414
9600,1.263,1.414
9800,1.263,1.414
10000,1.263,1.414
10200,1.263,1.414
10400,1.263,1.414
10600,1.263,1.414
10800,1.263,1.414
11000,1.263,1.414
11200,2.378,2.649
11400,2.378,2.649
11600,2.378,2.649
11800,2.378,2.649
12000,2.378,2.649
12200,2.378,2.649
12400,2.378,2.649
12600,2.378,2.649
12800,2.378,2.649
13000,2.378,2.649
13200,2.378,2.649
13400,2.378,2.649
13600,2.378,2.649
13800,2.378,2.649
14000,2.378,2.649
14200,2.378,2.649
14400,2.378,2.649
14600,2.378,2.649
14800,2.378,2.649
15000,2.378,2.649
15200,2.378,2.649
15400,2.378,2.649
15600,2.378,2.649
15800,2.378,2.649
16000,2.378,2.649
16200,2.378,2.649
16400,2.378,2.649
16600,2.378,2.649
16800,2.378,2.649
17000,2.378,2.649
17200,2.378,2.649
17400,2.378,2.649
17600,2.378,2.649
17800,2.378,2.649
18000,2.378,2.649
18200,2.378,2.649
18400,2.378,2.649
18600,2.378,2.649
18800,2.378,2.649
19000,2.378,2.649
19200,2.378,2.649
19400,2.378,2.649
19600,2.378,2.649
19800,2.378,2.649
20000,2.378,2.649
20200,2.378,2.649
20400,2.378,2.649
20600,2.378,2.649
20800,2.378,2.649
21000,2.378,2.649
21200,2.378,2.649
21400,2.378,2.649
21600,2.378,2.649
21800,2.378,2.649
22000,2.378,2.649
22200,2.378,2.649
22400,2.378,2.649
22600,2.378,2.649
22800,2.378,2.649
23000,2.378,2.649
23200,2.378,2.649
23400,2.378,2.649
23600,2.378,2.649
23800,-1.845,-0.936
24000,-1.845,-0.936
24200,-1.845,-0.936
24400,-1.845,-0.936
24600,-1.845,-0.936
24800,-1.845,-0.936
25000,-1.845,-0.936
25200,-1.845,-0.936
25400,-1.845,-0.936
25600,-1.845,-0.936
25800,-1.845,-0.936
26000,-1.845,-0.936
26200,-1.845,-0.936
26400,-1.845,-0.936
26600,-1.845,-0.936
26800,-1.845,-0.936
27000,-1.845,-0.936
27200,-1.845,-0.936
27400,-1.845,-0.936
27600,-1.845,-0.936
27800,-1.845,-0.936
28000,-1.845,-0.936
28200,-1.845,-0.936
28400,-1.845,-0.936
28600,-1.845,-0.936
28800,-1.845,-0.936
29000,-1.845,-0.936
29200,-1.845,-0.936
29400,-1.845,-0.936
29600,-1.845,-0.936
29800,-1.725,-2.610
30000,-1.725,-2.610
30200,-1.725,-2.610
30400,-1.725,-2.610
30600,-1.725,-2.610
30800,-1.725,-2.610
31000,-1.725,-2.610
31200,-1.725,-2.610
31400,-1.725,-2.610
31600,-1.725,-2.610
31800,-1.725,-2.610
32000,-1.725,-2.610
32200,-1.725,-2.610
32400,-1.725,-2.610
32600,-1.725,-2.610
32800,-1.725,-2.610
33000,-1.725,-2.610
33200,-1.725,-2.610
33400,-1.725,-2.610
33600,-1.725,-2.610
33800,-1.725,-2.610
34000,-1.725,-2.610
34200,-1.725,-2.610
34400,-1.725,-2.610
34600,-1.725,-2.610
34800,-1.725,-2.610
35000,-1.725,-2.610
35200,-1.725,-2.610
35400,-1.725,-2.610
35600,-1.725,-2.610
35800,-1.725,-2.610
36000,-1.725,-2.610
36200,-1.725,-2.610
36400,-1.725,-2.610
36600,-1.725,-2.610
36800,-1.725,-2.610
37000,-1.725,-2.610
37200,-1.725,-2.610
37400,-1.725,-2.610
37600,-1.725,-2.610
37800,-1.725,-2.610
38000,-1.725,-2.610
38200,-1.725,-2.610
38400,-1.725,-2.610
38600,-1.725,-2.610
38800,-1.725,-2.610
39000,-1.725,-2.610
39200,-1.725,-2.610
39400,-1.725,-2.610
39600,-0.729,1.096
39800,-0.729,1.096
40000,-0.729,1.096
40200,-0.729,1.096
40400,-0.729,1.096
40600,-0.729,1.096
40800,-0.729,1.096
41000,-0.729,1.096
41200,-0.729,1.096
41400,-0.729,1.096
41600,-0.729,1.096
41800,-0.729,1.096
42000,-0.729,1.096
42200,-0.729,1.096
42400,-0.729,1.096
42600,-0.729,1.096
42800,-0.729,1.096
43000,-0.729,1.096
43200,-0.729,1.096
43400,-0.729,1.096
43600,-0.729,1.096
43800,-0.729,1.096
44000,-0.729,1.096
44200,-0.729,1.096
44400,-0.729,1.096
44600,-0.729,1.096
44800,-0.729,1.096
45000,-0.729,1.096
45200,-0.729,1.096
45400,-0.729,1.096
45600,-0.729,1.096
45800,-0.729,1.096
46000,-0.729,1.096
46200,-0.729,1.096
46400,-0.729,1.096
46600,-0.729,1.096
46800,-0.729,1.096
47000,-0.729,1.096
47200,-0.729,1.096
47400,-0.729,1.096
47600,-0.729,1.096
47800,-0.729,1.096
48000,-0.729,1.096
48200,-0.729,1.096
48400,-0.729,1.096
48600,-0.729,1.096
48800,-0.729,1.096
49000,-0.729,1.096
49200,-0.729,1.096
49400,-0.729,1.096
49600,-0.729,1.096
49800,-0.729,1.096
50000,-0.729,1.096
50200,-0.729,1.096
50400,-0.729,1.096
50600,-0.729,1.096
50800,-0.729,1.096
51000,-0.729,1.096
51200,-0.729,1.096
51400,-0.729,1.096
51600,-0.729,1.096
51800,-0.729,1.096
52000,-0.729,1.096
52200,-0.729,1.096
52400,-0.729,1.096
52600,-0.729,1.096
52800,-0.729,1.096
53000,-0.729,1.096
53200,-0.729,1.096
53400,-0.729,1.096
53600,-0.729,1.096
53800,-0.729,1.096
54000,-0.729,1.096
54200,-0.729,1.096
54400,-0.729,1.096
54600,1.900,1.375
54800,1.900,1.375
55000,1.900,1.375
55200,1.900,1.375
55400,1.900,1.375
55600,1.900,1.375
55800,1.900,1.375
56000,1.900,1.375
56200,1.900,1.375
56400,1.900,1.375
56600,1.900,1.375
56800,1.900,1.375
57000,1.900,1.375
57200,1.900,1.375
57400,1.900,1.375
57600,1.900,1.375
57800,1.900,1.375
58000,1.900,1.375
58200,1.900,1.375
58400,1.900,1.375
58600,1.900,1.375
58800,1.900,1.375
59000,1.900,1.375
59200,1.900,1.375
59400,1.900,1.375
59600,1.900,1.375
59800,1.900,1.375
60000,1.900,1.375
60200,1.900,1.375
60400,1.900,1.375
60600,1.900,1.375
60800,1.900,1.375
61000,1.900,1.375
61200,1.900,1.375
61400,1.900,1.375
61600,1.900,1.375
61800,1.900,1.375
62000,1.900,1.375
62200,1.900,1.375
62400,1.900,1.375
62600,1.900,1.375
62800,1.900,1.375
63000,1.900,1.375
63200,1.900,1.375
63400,1.900,1.375
63600,1.900,1.375
63800,1.900,1.375
64000,1.900,1.375
64200,1.900,1.375
64400,1.900,1.375
64600,1.900,1.375
64800,1.900,1.375
65000,1.900,1.375
65200,1.900,1.375
65400,1.900,1.375
65600,1.900,1.375
65800,1.900,1.375
66000,1.900,1.375
66200,1.900,1.375
66400,1.900,1.375
66600,1.900,1.375
66800,1.900,1.375
67000,1.900,1.375
67200,1.900,1.375
67400,1.900,1.375
67600,1.900,1.375
67800,1.900,1.375
68000,1.900,1.375
68200,1.900,1.375
68400,1.900,1.375
68600,1.900,1.375
68800,1.900,1.375
69000,1.900,1.375
69200,1.900,1.375
69400,1.900,1.375
69600,1.900,1.375
69800,1.900,1.375
70000,1.900,1.375
70200,1.900,1.375
70400,1.900,1.375
70600,1.900,1.375
70800,1.900,1.375
71000,1.900,1.375
71200,1.900,1.375
71400,1.900,1.375
71600,1.900,1.375
71800,1.900,1.375
72000,1.900,1.375
72200,1.900,1.375
72400,1.900,1.375
72600,1.900,1.375
72800,1.900,1.375
73000,1.900,1.375
73200,1.900,1.375
73400,1.900,1.375
73600,1.900,1.375
73800,1.900,1.375
74000,1.900,1.375
74200,1.900,1.375
74400,1.900,1.375
