Calibration_Accuracy,71
Time(ms),Gaze_X,Gaze_Y,On_Video,On_Function_Bar,On_Time_Bar,Others
21,1229,406,false,true,false,false
21,1162,359,true,false,false,false
34,1086,349,true,false,false,false
62,1025,326,true,false,false,false
88,962,307,true,false,false,false
115,891,284,true,false,false,false
144,824,274,true,false,false,false
176,790,272,true,false,false,false
233,788,255,true,false,false,false
276,792,251,true,false,false,false
309,776,236,true,false,false,false
341,712,220,true,false,false,false
371,680,220,true,false,false,false
403,650,221,true,false,false,false
437,569,231,true,false,false,false
466,561,223,true,false,false,false
496,520,220,true,false,false,false
534,556,229,true,false,false,false
566,607,209,true,false,false,false
594,626,198,true,false,false,false
624,649,200,true,false,false,false
657,724,211,true,false,false,false
689,763,205,true,false,false,false
721,802,212,true,false,false,false
754,739,231,true,false,false,false
782,632,234,true,false,false,false
812,496,214,true,false,false,false
842,385,223,true,false,false,false
872,289,229,true,false,false,false
905,212,250,true,false,false,false
939,137,246,true,false,false,false
974,36,238,true,false,false,false
1006,30,250,false,false,false,true
1036,-7,262,false,false,false,true
1073,-11,256,false,false,false,true
1105,-13,250,false,false,false,true
1137,-18,236,false,false,false,true
1169,1,235,false,false,false,true
1207,21,231,false,false,false,true
1239,208,215,true,false,false,false
1270,412,196,true,false,false,false
1303,578,196,true,false,false,false
1334,691,201,true,false,false,false
1365,775,194,true,false,false,false
1396,839,189,true,false,false,false
1432,900,184,true,false,false,false
1464,949,186,true,false,false,false
1508,997,188,true,false,false,false
1546,1018,196,true,false,false,false
1579,1035,216,true,false,false,false
1614,999,225,true,false,false,false
1643,973,234,true,false,false,false
1672,960,252,true,false,false,false
1705,909,256,true,false,false,false
1735,802,260,true,false,false,false
1764,693,271,true,false,false,false
1796,586,284,true,false,false,false
1823,501,294,true,false,false,false
1858,425,302,true,false,false,false
1891,354,315,true,false,false,false
1921,348,301,true,false,false,false
1954,387,290,true,false,false,false
1990,472,278,true,false,false,false
2023,536,275,true,false,false,false
2052,635,257,true,false,false,false
2083,693,239,true,false,false,false
2111,796,217,true,false,false,false
2138,824,211,true,false,false,false
2170,895,223,true,false,false,false
2202,900,227,true,false,false,false
2232,917,235,true,false,false,false
2261,888,242,true,false,false,false
2290,884,235,true,false,false,false
2320,936,237,true,false,false,false
2349,958,247,true,false,false,false
2379,927,236,true,false,false,false
2415,946,235,true,false,false,false
2449,936,232,true,false,false,false
2482,932,217,true,false,false,false
2514,949,196,true,false,false,false
2545,963,178,true,false,false,false
2578,992,166,true,false,false,false
2610,997,163,true,false,false,false
2642,1014,143,true,false,false,false
2674,957,155,true,false,false,false
2703,925,165,true,false,false,false
2740,888,196,true,false,false,false
2781,873,217,true,false,false,false
2821,858,228,true,false,false,false
2855,857,250,true,false,false,false
2886,902,246,true,false,false,false
2916,860,271,true,false,false,false
2950,930,286,true,false,false,false
2981,972,316,true,false,false,false
3013,969,334,true,false,false,false
3045,1036,369,true,false,false,false
3078,1092,367,true,false,false,false
3109,1176,376,true,false,false,false
3140,1195,392,false,false,false,true
3173,1186,392,true,false,false,false
3206,1138,415,true,false,false,false
3239,1087,425,true,false,false,false
3272,1035,449,true,false,false,false
3301,904,473,true,false,false,false
3332,909,471,true,false,false,false
3363,833,489,true,false,false,false
3399,867,489,true,false,false,false
3435,917,491,true,false,false,false
3472,853,518,false,false,true,false
3507,852,515,false,false,true,false
3544,812,478,true,false,false,false
3578,775,427,true,false,false,false
3606,746,394,true,false,false,false
3633,647,358,true,false,false,false
3658,647,329,true,false,false,false
3690,642,294,true,false,false,false
3726,588,286,true,false,false,false
3762,576,288,true,false,false,false
3795,535,304,true,false,false,false
3829,486,309,true,false,false,false
3863,423,313,true,false,false,false
3896,445,302,true,false,false,false
3930,366,327,true,false,false,false
3961,357,330,true,false,false,false
3997,353,337,true,false,false,false
4037,454,312,true,false,false,false
4074,482,300,true,false,false,false
4107,552,267,true,false,false,false
4139,621,250,true,false,false,false
4173,660,284,true,false,false,false
4205,663,288,true,false,false,false
4240,671,306,true,false,false,false
4273,672,320,true,false,false,false
4311,676,333,true,false,false,false
4344,613,357,true,false,false,false
4376,565,368,true,false,false,false
4410,468,419,true,false,false,false
4440,478,430,true,false,false,false
4472,428,463,true,false,false,false
4510,396,505,false,false,false,true
4555,451,569,false,false,true,false
4596,441,551,false,false,true,false
4637,433,515,false,false,true,false
4672,452,485,true,false,false,false
4706,392,462,true,false,false,false
4737,495,426,true,false,false,false
4767,567,382,true,false,false,false
4800,604,366,true,false,false,false
4832,661,326,true,false,false,false
4864,699,314,true,false,false,false
4898,736,269,true,false,false,false
4929,734,254,true,false,false,false
4961,721,230,true,false,false,false
4993,715,227,true,false,false,false
5021,633,242,true,false,false,false
5052,599,259,true,false,false,false
5084,588,282,true,false,false,false
5119,462,281,true,false,false,false
5155,410,278,true,false,false,false
5186,346,278,true,false,false,false
5220,357,282,true,false,false,false
5254,342,297,true,false,false,false
5285,443,267,true,false,false,false
5318,459,299,true,false,false,false
5351,552,270,true,false,false,false
5383,542,245,true,false,false,false
5415,633,250,true,false,false,false
5446,647,261,true,false,false,false
