ms,Valence,Arousal
200,0.000,0.000
400,0.000,0.000
600,0.000,0.000
800,0.000,0.000
1000,0.000,0.000
1200,0.000,0.000
1400,-0.807,-1.164
1600,-1.598,-1.559
1800,-1.820,-1.757
2000,-1.820,-1.757
2200,-1.820,-1.757
2400,-1.820,-1.757
2600,-1.820,-1.757
2800,-1.696,-1.164
3000,-1.672,-1.164
3200,-1.672,-1.362
3400,-1.672,-1.411
3600,-1.672,-1.436
3800,-1.672,-1.436
4000,-1.672,-1.461
4200,-1.301,-1.288
4400,-0.857,-1.016
4600,-0.388,-0.695
4800,-0.314,-0.572
5000,-0.264,-0.473
5200,-0.264,-0.473
5400,-0.264,-0.473
5600,-0.264,-0.473
5800,-0.264,-0.473
6000,-0.215,-0.424
6200,-0.190,-0.473
6400,-0.190,-0.374
6600,-0.190,-0.374
6800,-0.190,-0.374
7000,-0.165,-0.226
7200,-0.091,-0.103
7400,-0.091,-0.103
7600,-0.091,-0.226
7800,-0.190,-0.374
8000,-0.338,-0.498
8200,-0.536,-0.572
8400,-0.610,-0.621
8600,-0.758,-0.695
8800,-0.857,-0.769
9000,-0.906,-0.769
9200,-0.980,-0.819
9400,-1.054,-0.819
9600,-1.079,-0.843
9800,-1.128,-0.917
10000,-1.202,-0.942
10200,-1.499,-1.090
10400,-1.499,-1.115
10600,-1.499,-1.115
10800,-1.499,-1.115
11000,-1.499,-1.115
11200,-1.499,-1.115
11400,-1.499,-1.115
11600,-1.499,-1.115
11800,-1.499,-1.115
12000,-1.499,-1.115
12200,-1.523,-1.115
12400,-1.523,-1.164
12600,-1.499,-1.288
12800,-1.499,-1.288
13000,-1.499,-1.288
13200,-1.499,-1.313
13400,-1.425,-1.387
13600,-1.400,-1.387
13800,-1.400,-1.387
14000,-1.400,-1.387
14200,-1.400,-1.387
14400,-1.400,-1.387
14600,-1.400,-1.387
14800,-1.400,-1.387
15000,-1.400,-1.387
15200,-1.400,-1.387
15400,-1.400,-1.387
15600,-1.400,-1.387
15800,-1.400,-1.387
16000,-1.400,-1.387
16200,-1.400,-1.387
16400,-1.400,-1.387
16600,-1.400,-1.387
16800,-1.400,-1.387
17000,-1.400,-1.387
17200,-1.400,-1.387
17400,-1.400,-1.387
17600,-1.400,-1.387
17800,-1.400,-1.387
18000,-1.400,-1.387
18200,-1.400,-1.387
18400,-1.400,-1.387
18600,-1.400,-1.387
18800,-1.721,-1.313
19000,-2.042,-1.090
19200,-2.610,-1.559
19400,-2.857,-1.683
19600,-2.980,-2.004
19800,-2.783,-2.201
20000,-2.560,-2.251
20200,-2.560,-2.251
20400,-2.560,-2.251
20600,-2.560,-2.251
20800,-2.560,-2.251
21000,-2.560,-2.251
21200,-2.635,-2.251
21400,-3.054,-2.127
21600,-3.079,-2.127
21800,-3.128,-2.103
22000,-3.128,-2.103
22200,-3.178,-2.053
22400,-3.178,-2.053
22600,-3.178,-2.053
22800,-3.178,-2.053
23000,-3.178,-2.053
23200,-3.178,-2.053
23400,-3.178,-2.053
23600,-3.301,-1.880
23800,-3.326,-1.757
24000,-3.326,-1.535
24200,-3.326,-1.535
24400,-3.351,-1.535
24600,-3.375,-1.708
24800,-3.375,-1.708
25000,-3.375,-1.708
25200,-3.375,-1.708
25400,-3.375,-1.708
25600,-3.375,-1.708
25800,-3.375,-1.708
26000,-3.375,-1.708
26200,-3.375,-1.708
26400,-3.375,-1.708
26600,-3.375,-1.708
26800,-3.375,-1.708
27000,-3.375,-1.708
27200,-3.375,-1.708
27400,-3.375,-1.708
27600,-3.375,-1.708
27800,-3.375,-1.708
28000,-3.375,-1.708
28200,-3.375,-1.708
28400,-3.375,-1.708
28600,-3.375,-1.708
28800,-3.375,-1.708
29000,-3.375,-1.708
29200,-3.375,-1.708
29400,-3.375,-1.708
29600,-3.375,-1.708
29800,-3.375,-1.708
30000,-3.375,-1.708
30200,-3.375,-1.708
30400,-3.375,-1.708
30600,-3.375,-1.708
30800,-3.375,-1.708
31000,-3.375,-1.708
31200,-3.375,-1.708
31400,-3.375,-1.708
31600,-3.375,-1.708
31800,-3.375,-1.708
32000,-3.375,-1.708
32200,-3.375,-1.708
32400,-3.375,-1.708
32600,-3.375,-1.708
32800,-3.375,-1.708
33000,-3.375,-1.708
33200,-3.375,-1.708
33400,-3.375,-1.708
33600,-3.375,-1.708
33800,-3.375,-1.708
34000,-3.375,-1.708
34200,-3.375,-1.708
34400,-3.375,-1.708
34600,-3.375,-1.708
34800,-3.375,-1.708
35000,-3.375,-1.708
35200,-3.375,-1.708
35400,-3.375,-1.708
35600,-3.375,-1.708
35800,-3.351,-1.683
36000,-3.425,-1.708
36200,-3.425,-1.708
36400,-3.425,-1.708
36600,-3.425,-1.708
36800,-3.425,-1.757
37000,-3.425,-1.880
37200,-3.351,-2.053
37400,-3.351,-2.127
37600,-3.351,-2.251
37800,-3.326,-2.275
38000,-3.326,-2.275
38200,-3.301,-1.683
38400,-3.277,-1.362
38600,-3.375,-1.313
38800,-4.017,-1.436
39000,-4.091,-1.436
39200,-4.091,-1.313
39400,-4.067,-1.288
39600,-4.067,-1.288
39800,-4.067,-1.288
40000,-4.067,-1.288
40200,-4.067,-1.288
40400,-4.067,-1.288
40600,-4.067,-1.288
40800,-4.067,-1.288
41000,-4.067,-1.288
41200,-3.869,-1.288
41400,-3.820,-1.288
41600,-3.820,-1.288
41800,-3.820,-1.288
42000,-3.820,-1.288
42200,-3.820,-1.288
42400,-3.820,-1.288
42600,-3.820,-1.288
42800,-3.820,-1.288
43000,-3.820,-1.288
43200,-3.820,-1.288
43400,-3.820,-1.288
43600,-3.820,-1.288
43800,-3.770,-1.313
44000,-3.647,-1.387
44200,-3.647,-1.387
44400,-3.647,-1.387
44600,-3.647,-1.387
44800,-3.647,-1.387
45000,-3.647,-1.387
45200,-3.647,-1.387
45400,-3.647,-1.387
45600,-3.647,-1.387
45800,-3.647,-1.387
46000,-3.647,-1.387
46200,-3.721,-1.436
46400,-3.770,-1.732
