Calibration_Accuracy,67
Time(ms),Gaze_X,Gaze_Y,On_Video,On_Function_Bar,On_Time_Bar,Others
21,672,870,false,false,false,true
45,683,839,false,false,false,true
67,638,776,false,false,false,true
91,624,676,false,false,true,false
121,597,577,false,false,true,false
156,571,536,false,false,true,false
192,550,478,false,false,true,false
230,605,411,true,false,false,false
266,601,345,true,false,false,false
296,598,306,true,false,false,false
322,596,266,true,false,false,false
347,618,241,true,false,false,false
374,629,234,true,false,false,false
394,590,271,true,false,false,false
411,583,279,true,false,false,false
439,479,326,true,false,false,false
457,500,318,true,false,false,false
474,501,340,true,false,false,false
493,539,329,true,false,false,false
511,560,326,true,false,false,false
530,590,346,true,false,false,false
549,615,364,true,false,false,false
568,636,385,true,false,false,false
586,633,352,true,false,false,false
609,674,325,true,false,false,false
630,754,393,true,false,false,false
652,972,388,true,false,false,false
678,1123,360,true,false,false,false
700,1122,347,true,false,false,false
723,1177,341,true,false,false,false
750,1197,317,false,false,false,true
773,1235,305,false,true,false,false
800,1254,292,false,true,false,false
825,1249,300,false,true,false,false
857,1264,309,false,true,false,false
883,1249,293,false,true,false,false
914,1275,240,false,true,false,false
940,1305,240,false,true,false,false
973,1340,240,false,true,false,false
998,1401,306,false,true,false,false
1029,1400,309,false,true,false,false
1056,1386,265,false,true,false,false
1086,1435,251,false,true,false,false
1114,1489,292,false,false,false,true
1150,1467,291,false,true,false,false
1188,1448,276,false,true,false,false
1229,1445,265,false,true,false,false
1266,1429,234,false,true,false,false
1295,1414,231,false,true,false,false
1328,1430,226,false,true,false,false
1354,1408,199,false,true,false,false
1386,1395,225,false,true,false,false
1409,1422,246,false,true,false,false
1435,1435,258,false,true,false,false
1457,1423,256,false,true,false,false
1479,1412,253,false,true,false,false
1504,1414,242,false,true,false,false
1526,1418,210,false,true,false,false
1549,1413,213,false,true,false,false
1577,1415,232,false,true,false,false
1602,1415,233,false,true,false,false
1630,1436,262,false,true,false,false
1654,1453,286,false,true,false,false
1679,1433,278,false,true,false,false
1699,1433,275,false,true,false,false
1719,1432,272,false,true,false,false
1741,1442,282,false,true,false,false
1761,1459,270,false,true,false,false
1785,1468,267,false,true,false,false
1813,1452,268,false,true,false,false
1837,1462,252,false,true,false,false
