ms,Valence,Arousal
200,0.068,-0.020
400,0.068,-0.020
600,0.068,-0.020
800,0.068,-0.020
1000,0.068,-0.020
1200,0.068,-0.020
1400,0.068,-0.020
1600,0.028,-0.020
1800,0.028,-0.020
2000,0.028,-0.020
2200,0.028,-0.020
2400,0.028,-0.020
2600,0.028,-0.020
2800,0.028,-0.020
3000,0.028,0.020
3200,0.028,0.020
3400,0.028,0.020
3600,0.028,0.020
3800,0.028,0.020
4000,0.028,0.020
4200,0.028,0.020
4400,0.028,0.020
4600,0.028,0.020
4800,0.028,0.020
5000,0.028,0.020
5200,0.028,0.020
5400,0.028,0.020
5600,0.028,0.020
5800,0.028,0.020
6000,0.028,0.020
6200,0.028,0.020
6400,0.028,0.020
6600,0.028,0.020
6800,0.028,0.020
7000,0.028,0.020
7200,0.028,0.020
7400,0.028,0.020
7600,0.028,0.020
7800,0.028,0.020
8000,0.028,0.020
8200,0.028,0.020
8400,0.028,0.020
8600,0.028,0.020
8800,0.028,0.020
9000,0.028,0.020
9200,0.028,0.020
9400,0.028,0.020
9600,0.028,0.020
9800,0.028,0.020
10000,0.028,0.020
10200,0.028,0.020
10400,0.028,0.020
10600,0.028,0.020
10800,0.028,0.020
11000,0.028,0.020
11200,0.028,0.020
11400,0.028,0.020
11600,0.028,0.020
11800,0.028,0.020
12000,0.028,0.020
12200,0.028,0.020
12400,0.028,0.020
12600,0.028,0.020
12800,0.028,0.020
13000,0.028,0.020
13200,0.028,0.020
13400,0.028,0.020
13600,0.028,0.020
13800,0.028,0.020
14000,0.028,0.020
14200,0.028,0.020
14400,0.028,0.020
14600,0.028,0.020
14800,0.028,0.020
15000,0.028,0.020
15200,0.028,0.020
15400,0.028,0.020
15600,0.028,0.020
15800,0.028,0.020
16000,0.028,0.020
16200,0.028,0.020
16400,0.028,0.020
16600,0.028,0.020
16800,0.028,0.020
17000,0.028,0.020
17200,0.028,0.020
17400,0.028,0.020
17600,0.147,0.060
17800,0.187,0.100
18000,0.227,0.100
18200,0.227,0.100
18400,0.227,0.100
18600,0.227,0.100
18800,0.227,0.100
19000,0.227,0.100
19200,0.227,0.100
19400,0.227,0.100
19600,0.227,0.100
19800,0.227,0.100
20000,0.227,0.100
20200,0.227,0.100
20400,0.227,0.100
20600,0.227,0.100
20800,0.227,0.100
21000,0.386,0.378
21200,0.546,0.578
21400,0.586,0.578
21600,0.586,0.578
21800,0.586,0.578
22000,0.586,0.578
22200,0.586,0.578
22400,0.586,0.578
22600,0.586,0.578
22800,0.586,0.578
23000,0.586,0.578
23200,0.586,0.578
23400,0.586,0.578
23600,0.586,0.578
23800,0.586,0.578
24000,0.586,0.578
24200,0.586,0.618
24400,0.586,0.657
24600,0.586,0.657
24800,0.586,0.657
25000,0.586,0.657
25200,0.586,0.657
25400,0.586,0.657
25600,0.586,0.657
25800,0.586,0.657
26000,0.586,0.657
26200,0.586,0.657
26400,0.586,0.657
26600,0.586,0.657
26800,0.586,0.657
27000,0.586,0.657
27200,0.586,0.657
27400,0.586,0.657
27600,0.586,0.657
27800,0.586,0.657
28000,0.586,0.657
28200,0.625,0.657
28400,0.625,0.657
28600,0.625,0.657
28800,0.625,0.697
29000,0.625,0.697
29200,0.625,0.697
29400,0.625,0.697
29600,0.625,0.697
29800,0.625,0.697
30000,0.625,0.697
30200,0.625,0.697
30400,0.625,0.697
30600,0.625,0.697
30800,0.625,0.697
31000,0.625,0.737
31200,0.625,0.737
31400,0.745,0.737
31600,0.745,0.737
31800,0.745,0.737
