ms,Valence,Arousal
200,-0.012,-0.060
400,-0.012,-0.060
600,-0.012,-0.060
800,-0.012,-0.060
1000,-0.012,-0.060
1200,-0.012,-0.060
1400,-0.012,-0.060
1600,-0.012,-0.060
1800,-0.012,-0.060
2000,-0.012,-0.060
2200,-0.012,-0.060
2400,-0.012,-0.060
2600,-0.012,-0.060
2800,-0.012,-0.060
3000,-0.012,-0.060
3200,-0.012,-0.060
3400,-0.012,-0.060
3600,-0.012,-0.060
3800,-0.649,-0.697
4000,-0.649,-0.697
4200,-0.649,-0.697
4400,-0.649,-0.697
4600,-0.649,-0.697
4800,-0.649,-0.697
5000,-0.649,-0.697
5200,-0.649,-0.697
5400,-0.649,-0.697
5600,-0.649,-0.697
5800,-0.649,-0.697
6000,-0.649,-0.697
6200,-0.649,-0.697
6400,-0.649,-0.697
6600,-0.649,-0.697
6800,-0.649,-0.697
7000,-0.649,-0.697
7200,-0.649,-0.697
7400,-0.649,-0.697
7600,-0.649,-0.697
7800,-0.649,-0.697
8000,-0.649,-0.697
8200,-0.649,-0.697
8400,-0.649,-0.697
8600,-0.649,-0.697
8800,-0.649,-0.697
9000,-0.649,-0.697
9200,-0.649,-0.697
9400,-0.649,-0.697
9600,-0.649,-0.697
9800,-0.649,-0.697
10000,-0.649,-0.697
10200,-0.649,-0.697
10400,-0.649,-0.697
10600,-0.649,-0.697
10800,-0.649,-0.697
11000,-0.649,-0.697
11200,-0.649,-0.697
11400,-0.649,-0.697
11600,-0.649,-0.697
11800,-0.649,-0.697
12000,-0.649,-0.697
12200,-0.649,-0.697
12400,-0.649,-0.697
12600,-0.649,-0.697
12800,-0.649,-0.697
13000,-0.649,-0.697
13200,-0.649,-0.697
13400,-0.649,-0.697
13600,-0.649,-0.697
13800,-0.649,-0.697
14000,-0.649,-0.697
14200,-0.649,-0.697
14400,-0.649,-0.697
14600,-0.649,-0.697
14800,-0.649,-0.697
15000,-0.649,-0.697
15200,-0.649,-0.697
15400,-0.649,-0.697
15600,-0.649,-0.697
15800,-0.649,-0.697
16000,-0.649,-0.697
16200,-0.649,-0.697
16400,-0.649,-0.697
16600,-0.649,-0.697
16800,-0.649,-0.697
17000,-0.649,-0.697
17200,-0.649,-0.697
17400,-0.649,-0.697
17600,-1.127,-1.534
17800,-1.127,-1.534
18000,-1.127,-1.534
18200,-1.127,-1.534
18400,-1.127,-1.534
18600,-1.127,-1.534
18800,-1.127,-1.534
19000,-1.127,-1.534
19200,-1.127,-1.534
19400,-1.127,-1.534
19600,-1.127,-1.534
19800,-1.127,-1.534
20000,-1.127,-1.534
20200,-1.127,-1.534
20400,-1.127,-1.534
20600,-1.127,-1.534
20800,-1.127,-1.534
21000,-1.127,-1.534
21200,-1.127,-1.534
21400,-1.127,-1.534
21600,-1.127,-1.534
21800,-1.127,-1.534
22000,-1.127,-1.534
22200,-1.127,-1.534
22400,-1.127,-1.534
22600,-1.127,-1.534
22800,-1.127,-1.534
23000,-1.127,-1.534
23200,-1.127,-1.534
23400,-1.127,-1.534
23600,-1.127,-1.534
23800,-1.127,-1.534
24000,-1.127,-1.534
24200,-1.127,-1.534
24400,-1.127,-1.534
24600,-1.127,-1.534
24800,-1.127,-1.534
25000,-1.127,-1.534
25200,-1.127,-1.534
25400,-1.127,-1.534
25600,-1.127,-1.534
25800,-1.127,-1.534
26000,-1.127,-1.534
26200,-1.127,-1.534
26400,-1.127,-1.534
26600,-1.127,-1.534
26800,-1.127,-1.534
27000,-1.127,-1.534
27200,-1.127,-1.534
27400,-1.127,-1.534
27600,-1.127,-1.534
27800,-1.127,-1.534
28000,-1.127,-1.534
28200,-1.127,-1.534
28400,-1.127,-1.534
28600,-1.127,-1.534
28800,-1.127,-1.534
29000,-1.127,-1.534
29200,-1.127,-1.534
29400,-1.127,-1.534
29600,-1.127,-1.534
29800,-1.127,-1.534
30000,-1.127,-1.534
30200,-1.127,-1.534
30400,-1.127,-1.534
30600,-1.127,-1.534
30800,-1.127,-1.534
31000,-1.127,-1.534
31200,-1.127,-1.534
31400,-1.127,-1.534
31600,-1.127,-1.534
31800,-1.127,-1.534
32000,-1.127,-1.534
32200,-1.127,-1.534
32400,-1.127,-1.534
32600,-1.127,-1.534
32800,-1.127,-1.534
33000,-1.127,-1.534
33200,-1.127,-1.534
33400,-1.127,-1.534
33600,-1.127,-1.534
33800,-1.127,-1.534
34000,-1.127,-1.534
34200,-1.127,-1.534
34400,-1.127,-1.534
34600,-1.127,-1.534
34800,-1.127,-1.534
35000,-1.127,-1.534
35200,-1.127,-1.534
35400,-1.127,-1.534
35600,-1.127,-1.534
35800,-1.127,-1.534
36000,-1.127,-1.534
36200,-1.127,-1.534
36400,-1.127,-1.534
36600,-1.127,-1.534
36800,-1.127,-1.534
37000,-1.127,-1.534
37200,-1.127,-1.534
37400,-1.127,-1.534
37600,-1.127,-1.534
37800,-1.127,-1.534
38000,-1.127,-1.534
38200,-1.127,-1.534
38400,-1.127,-1.534
38600,-1.127,-1.534
38800,-1.127,-1.534
39000,-1.127,-1.534
39200,-1.127,-1.534
39400,-1.127,-1.534
39600,-1.048,-0.896
39800,-1.048,-0.896
40000,-1.048,-0.896
40200,-1.048,-0.896
40400,-1.048,-0.896
40600,-1.048,-0.896
40800,-1.048,-0.896
41000,-1.048,-0.896
41200,-1.048,-0.896
41400,-1.048,-0.896
41600,-1.048,-0.896
41800,-1.048,-0.896
42000,-1.048,-0.896
42200,-1.048,-0.896
42400,-1.048,-0.896
42600,-1.048,-0.896
42800,-1.048,-0.896
43000,-1.048,-0.896
43200,-1.048,-0.896
43400,-1.048,-0.896
43600,-1.048,-0.896
43800,-1.048,-0.896
44000,-1.048,-0.896
44200,-1.048,-0.896
44400,-1.048,-0.896
44600,-1.048,-0.896
44800,-1.048,-0.896
45000,-1.048,-0.896
45200,-1.048,-0.896
45400,-1.048,-0.896
45600,-1.048,-0.896
45800,-1.048,-0.896
46000,-1.048,-0.896
46200,-1.048,-0.896
46400,-1.048,-0.896
46600,-1.048,-0.896
46800,-1.048,-0.896
47000,-1.048,-0.896
47200,-1.048,-0.896
47400,-1.048,-0.896
47600,-1.645,-1.773
47800,-1.645,-1.773
48000,-1.645,-1.773
48200,-1.645,-1.773
48400,-1.645,-1.773
48600,-1.645,-1.773
48800,-1.645,-1.773
49000,-1.645,-1.773
49200,-1.645,-1.773
49400,-1.645,-1.773
49600,-1.645,-1.773
49800,-1.645,-1.773
50000,-1.645,-1.773
50200,-1.645,-1.773
50400,-1.645,-1.773
50600,-1.645,-1.773
50800,-1.645,-1.773
51000,-1.645,-1.773
51200,-1.645,-1.773
51400,-1.645,-1.773
51600,-1.645,-1.773
51800,-1.645,-1.773
52000,-1.645,-1.773
52200,-1.645,-1.773
52400,-1.645,-1.773
52600,-1.645,-1.773
52800,-1.645,-1.773
53000,-1.645,-1.773
53200,-1.645,-1.773
53400,-1.645,-1.773
53600,-1.645,-1.773
53800,-1.645,-1.773
54000,-1.645,-1.773
54200,-1.645,-1.773
54400,-1.645,-1.773
54600,-1.645,-1.773
54800,-1.645,-1.773
55000,-1.645,-1.773
55200,-1.645,-1.773
55400,-1.645,-1.773
55600,-1.645,-1.773
55800,-1.645,-1.773
56000,-1.645,-1.773
56200,-1.645,-1.773
56400,-1.645,-1.773
56600,-1.645,-1.773
56800,-1.645,-1.773
57000,-1.645,-1.773
57200,-1.645,-1.773
57400,-1.645,-1.773
57600,-1.645,-1.773
57800,-1.645,-1.773
58000,-1.645,-1.773
58200,-1.645,-1.773
58400,-1.645,-1.773
58600,-1.645,-1.773
58800,-1.645,-1.773
59000,-1.645,-1.773
59200,-1.645,-1.773
59400,-1.645,-1.773
59600,-1.645,-1.773
59800,-1.645,-1.773
60000,-1.645,-1.773
60200,-1.645,-1.773
60400,-1.645,-1.773
60600,-1.645,-1.773
60800,-1.645,-1.773
61000,-1.645,-1.773
61200,-1.645,-1.773
61400,-1.645,-1.773
61600,-1.645,-1.773
61800,-1.645,-1.773
62000,-1.645,-1.773
62200,-1.645,-1.773
62400,-1.645,-1.773
62600,-1.645,-1.773
62800,-1.645,-1.773
63000,-0.490,-0.100
63200,-0.490,-0.100
63400,-0.490,-0.100
63600,-0.490,-0.100
63800,-0.490,-0.100
64000,-0.490,-0.100
64200,-0.490,-0.100
64400,-0.490,-0.100
64600,-0.490,-0.100
64800,-0.490,-0.100
65000,-0.490,-0.100
65200,-0.490,-0.100
65400,-0.490,-0.100
65600,-0.490,-0.100
65800,-0.490,-0.100
66000,-0.490,-0.100
66200,-0.490,-0.100
66400,-0.490,-0.100
66600,-0.490,-0.100
66800,-0.490,-0.100
67000,-0.490,-0.100
67200,-0.490,-0.100
67400,-0.490,-0.100
67600,-0.490,-0.100
67800,-0.490,-0.100
68000,-0.490,-0.100
68200,-0.490,-0.100
68400,-0.490,-0.100
68600,-0.490,-0.100
68800,-0.490,-0.100
69000,-0.490,-0.100
69200,-0.490,-0.100
69400,-0.490,-0.100
69600,-0.490,-0.100
69800,-0.490,-0.100
70000,-0.490,-0.100
70200,-0.490,-0.100
70400,-0.490,-0.100
70600,-0.490,-0.100
70800,-0.490,-0.100
71000,-0.490,-0.100
71200,-0.490,-0.100
71400,-0.490,-0.100
71600,-0.490,-0.100
71800,-0.490,-0.100
72000,-0.490,-0.100
72200,-0.490,-0.100
72400,-0.490,-0.100
72600,-0.490,-0.100
72800,-0.490,-0.100
73000,-0.490,-0.100
73200,-0.490,-0.100
73400,-0.490,-0.100
73600,-0.490,-0.100
73800,-0.490,-0.100
74000,-0.490,-0.100
74200,-0.490,-0.100
74400,-0.490,-0.100
74600,-0.490,-0.100
74800,-0.490,-0.100
75000,-0.490,-0.100
75200,-0.490,-0.100
75400,-0.490,-0.100
75600,-0.490,-0.100
75800,-0.490,-0.100
76000,-0.490,-0.100
76200,-0.490,-0.100
76400,-0.490,-0.100
76600,-0.490,-0.100
76800,-0.490,-0.100
77000,-0.490,-0.100
77200,-0.490,-0.100
77400,-0.490,-0.100
77600,-0.490,-0.100
77800,-0.490,-0.100
78000,-0.490,-0.100
78200,-0.490,-0.100
78400,-0.490,-0.100
78600,-0.490,-0.100
78800,-0.490,-0.100
79000,-0.490,-0.100
79200,-0.490,-0.100
79400,-0.490,-0.100
79600,-0.490,-0.100
79800,-0.490,-0.100
80000,-0.490,-0.100
80200,-0.490,-0.100
80400,-0.490,-0.100
80600,-0.490,-0.100
80800,-0.490,-0.100
81000,-0.490,-0.100
81200,-0.490,-0.100
81400,-0.490,-0.100
81600,-0.490,-0.100
81800,-0.490,-0.100
82000,-0.490,-0.100
82200,-0.490,-0.100
82400,-0.490,-0.100
82600,-0.490,-0.100
82800,-0.490,-0.100
83000,-0.490,-0.100
83200,-0.490,-0.100
83400,-0.490,-0.100
83600,-0.490,-0.100
83800,-0.490,-0.100
84000,-0.490,-0.100
84200,-0.490,-0.100
84400,-0.490,-0.100
84600,-0.490,-0.100
84800,-0.490,-0.100
85000,-0.490,-0.100
85200,-0.490,-0.100
85400,-0.490,-0.100
85600,-0.490,-0.100
85800,-0.490,-0.100
86000,-0.490,-0.100
86200,-0.490,-0.100
86400,-0.490,-0.100
86600,-0.490,-0.100
86800,-0.490,-0.100
87000,-0.490,-0.100
87200,-0.490,-0.100
87400,-0.490,-0.100
87600,-0.490,-0.100
87800,-0.490,-0.100
88000,-0.490,-0.100
88200,-0.490,-0.100
88400,-0.490,-0.100
88600,-0.490,-0.100
88800,-0.490,-0.100
89000,-0.490,-0.100
89200,-0.490,-0.100
89400,-0.490,-0.100
89600,-0.490,-0.100
89800,-0.490,-0.100
90000,-0.490,-0.100
90200,-0.490,-0.100
90400,-0.490,-0.100
90600,-0.490,-0.100
90800,-0.490,-0.100
91000,-0.490,-0.100
91200,-0.490,-0.100
91400,-0.490,-0.100
91600,-0.490,-0.100
91800,-0.490,-0.100
92000,-0.490,-0.100
92200,-0.490,-0.100
92400,-0.490,-0.100
92600,-0.490,-0.100
92800,-0.490,-0.100
93000,-0.490,-0.100
93200,0.028,0.060
93400,0.028,0.060
93600,0.028,0.060
93800,0.028,0.060
94000,0.028,0.060
94200,0.028,0.060
94400,0.028,0.060
94600,0.028,0.060
94800,0.028,0.060
95000,0.028,0.060
95200,0.028,0.060
95400,0.028,0.060
95600,0.028,0.060
95800,0.028,0.060
96000,0.028,0.060
96200,0.028,0.060
96400,0.028,0.060
96600,0.028,0.060
96800,0.028,0.060
