ms,Valence,Arousal
200,0.000,0.000
400,0.000,0.000
600,0.000,0.000
800,0.000,0.000
1000,0.000,0.000
1200,0.000,0.000
1400,0.000,0.000
1600,0.000,0.000
1800,0.000,0.000
2000,0.147,-0.458
2200,1.582,1.693
2400,1.980,2.570
2600,2.857,3.606
2800,2.857,3.606
3000,2.857,3.606
3200,2.857,3.606
3400,2.857,3.606
3600,2.857,3.606
3800,2.857,3.606
4000,2.857,3.606
4200,2.857,3.606
4400,2.896,3.606
4600,2.936,2.928
4800,2.936,2.251
5000,2.936,2.211
5200,2.936,2.211
5400,2.936,2.211
5600,2.936,2.211
5800,2.936,2.211
6000,2.936,2.211
6200,2.896,2.171
6400,2.896,2.171
6600,2.896,2.171
6800,2.896,2.171
7000,2.896,2.171
7200,2.896,2.171
7400,2.896,2.171
7600,2.896,2.171
7800,2.896,2.171
8000,2.896,2.171
8200,2.896,2.171
8400,2.618,2.211
8600,2.458,2.291
8800,2.458,2.291
9000,2.458,2.291
9200,2.339,2.291
9400,2.219,2.291
9600,2.060,2.211
9800,1.821,2.211
10000,1.741,2.450
10200,1.502,3.327
10400,1.502,3.685
10600,1.502,3.685
10800,1.502,3.685
11000,1.502,3.685
11200,1.502,3.685
11400,1.542,3.725
11600,2.219,4.124
11800,2.378,4.283
12000,2.378,4.283
12200,2.378,4.283
12400,2.378,4.283
12600,2.378,4.283
12800,2.139,4.363
13000,1.980,4.402
13200,1.462,4.602
13400,1.462,4.602
13600,1.263,4.721
13800,0.665,4.801
14000,-1.127,4.044
14200,-1.287,4.044
14400,-1.287,4.044
14600,-1.287,4.044
14800,-1.287,4.004
15000,-1.127,3.845
15400,-0.968,3.606
15600,-0.968,3.566
15800,-0.968,3.566
16000,-0.968,3.566
16200,-0.968,3.566
16400,-0.968,3.566
16600,-0.968,3.566
16800,-0.968,3.566
17000,-0.968,3.566
17200,-0.968,3.566
17400,-0.968,3.566
17600,-0.968,3.566
17800,-0.968,3.566
18000,-0.968,3.566
18200,-0.968,3.566
18400,-0.968,3.566
18600,-0.968,3.566
18800,-0.968,3.566
19000,-0.968,3.566
19200,-0.968,3.566
19400,-0.968,3.566
19600,-0.968,3.566
19800,-0.968,3.566
20000,-0.968,3.566
20200,-0.968,3.486
20400,-1.566,3.685
20600,-1.566,3.685
20800,-1.566,3.685
21000,-1.566,3.685
21200,-1.566,3.685
21400,-1.566,3.685
21600,-1.526,3.685
21800,-1.526,3.685
22000,-1.526,3.685
22200,-1.526,3.685
22400,-1.526,3.685
22600,-1.446,3.287
22800,-1.446,3.287
23000,-1.446,3.207
23200,-1.247,2.251
23400,-0.968,0.737
23600,-0.888,0.139
23800,-0.849,-0.020
24200,-0.849,-0.299
24400,-0.849,-0.299
24600,-0.849,-0.498
24800,-0.809,-0.777
25000,-0.809,-0.817
25200,-0.809,-0.817
25400,-0.809,-0.817
25600,-0.769,-0.936
25800,-0.530,-0.976
26000,-0.530,-0.976
26200,-0.530,-0.976
26400,-0.530,-0.976
26600,-0.530,-0.976
26800,-0.331,-0.976
27000,-0.331,-0.976
27200,-0.331,-0.976
27600,-0.331,-0.976
27800,-0.331,-0.976
28000,-0.331,-0.976
28200,-0.331,-0.976
28400,-0.331,-0.976
28600,-0.331,-0.976
28800,-0.331,-0.976
29000,-0.331,-0.976
29200,-0.331,-0.976
29400,-0.331,-0.976
29600,-0.331,-0.976
29800,-0.331,-0.976
30000,-0.331,-0.976
30200,-0.331,-0.976
30400,-0.251,-0.976
30600,-0.131,-0.697
30800,-0.131,-0.378
31000,-0.131,-0.378
31200,-0.131,-0.378
31400,-0.131,-0.378
31600,-0.012,-0.378
31800,-0.012,-0.378
32000,-0.012,-0.378
32200,-0.012,-0.378
32400,-0.012,-0.378
32600,-0.012,-0.378
32800,-0.012,-0.378
33000,-0.012,-0.378
33200,-0.012,-0.378
33400,-0.012,-0.378
33600,-0.012,-0.378
33800,-0.012,-0.378
34000,-0.012,-0.378
34200,-0.012,-0.378
34400,-0.052,-0.378
34600,-0.490,-0.259
34800,-0.610,-0.259
35000,-0.649,-0.378
35200,-0.530,-0.657
35400,-0.530,-0.657
35600,-0.530,-0.657
35800,-0.530,-0.657
36000,-0.530,-0.657
36200,-0.530,-0.657
36400,-0.530,-0.657
36600,-0.530,-0.657
36800,-0.530,-0.657
37000,-0.530,-0.657
37200,-0.530,-0.657
37400,-0.530,-0.657
37600,-0.530,-0.657
37800,-0.530,-0.657
38000,-0.530,-0.657
38200,-0.530,-0.657
38400,-0.530,-0.657
38600,-0.530,-0.657
38800,-0.490,-0.697
39000,-0.490,-0.697
39200,-0.331,-0.657
39400,-0.331,-0.657
39600,-0.331,-0.657
39800,-0.331,-0.657
40000,-0.331,-0.657
40200,-0.251,-0.697
40400,-0.171,-1.175
40600,-0.171,-1.335
41000,-0.291,-1.773
41200,-0.291,-1.972
41400,-0.291,-2.211
41600,-0.331,-2.410
41800,-0.410,-2.490
42000,-0.410,-2.649
42200,-0.410,-2.649
42400,-0.410,-2.649
42600,-0.410,-2.729
42800,-0.410,-2.968
43000,-0.410,-3.127
43200,-0.410,-3.127
43400,-0.410,-3.127
43600,-0.410,-3.127
43800,-0.410,-3.127
44000,-0.410,-3.446
44200,-0.410,-3.685
44400,-0.410,-3.845
44600,-0.410,-3.924
44800,-0.410,-3.964
45000,-0.371,-4.044
45200,-0.371,-4.044
45400,-0.211,-4.283
45600,-0.171,-4.323
45800,-0.171,-4.323
46000,-0.052,-4.363
46200,-0.012,-4.363
46400,-0.012,-4.363
46600,-0.012,-4.363
46800,-0.012,-4.363
47000,-0.012,-4.363
47200,-0.012,-4.363
47400,-0.012,-4.363
47600,-0.012,-4.363
47800,-0.012,-4.363
48000,-0.012,-4.363
48200,-0.012,-4.363
48400,-0.012,-4.363
48600,-0.012,-4.363
48800,-0.012,-4.363
49000,-0.012,-4.363
49200,-0.012,-4.363
49400,-0.012,-4.363
49600,-0.012,-4.363
49800,-0.012,-4.363
