Calibration_Accuracy,65
Time(ms),Gaze_X,Gaze_Y,On_Video,On_Function_Bar,On_Time_Bar,Others
0,783,287,true,false,false,false
0,826,278,true,false,false,false
0,818,265,true,false,false,false
0,853,252,true,false,false,false
0,824,250,true,false,false,false
0,763,258,true,false,false,false
0,732,276,true,false,false,false
0,665,274,true,false,false,false
0,668,305,true,false,false,false
0,683,300,true,false,false,false
0,728,311,true,false,false,false
0,673,304,true,false,false,false
0,725,291,true,false,false,false
0,808,275,true,false,false,false
0,872,265,true,false,false,false
9,843,302,true,false,false,false
47,855,346,true,false,false,false
109,815,372,true,false,false,false
163,763,382,true,false,false,false
216,845,405,true,false,false,false
272,877,461,false,false,true,false
332,962,528,false,false,true,false
392,903,467,false,false,true,false
459,911,436,false,false,true,false
515,898,412,true,false,false,false
584,813,387,true,false,false,false
639,800,364,true,false,false,false
702,766,342,true,false,false,false
757,736,346,true,false,false,false
810,672,309,true,false,false,false
861,633,307,true,false,false,false
911,626,315,true,false,false,false
976,641,310,true,false,false,false
1039,655,316,true,false,false,false
1098,721,321,true,false,false,false
1145,702,323,true,false,false,false
1205,752,325,true,false,false,false
1258,793,337,true,false,false,false
1309,728,338,true,false,false,false
1369,597,363,true,false,false,false
1428,577,374,true,false,false,false
1492,459,379,true,false,false,false
1554,619,362,true,false,false,false
1612,667,349,true,false,false,false
1678,699,316,true,false,false,false
1742,792,334,true,false,false,false
1799,979,358,true,false,false,false
1856,1228,356,false,false,false,true
1922,1336,341,false,true,false,false
1977,1338,331,false,true,false,false
2047,1384,313,false,true,false,false
2116,1468,302,false,true,false,false
2174,1529,301,false,false,false,true
2227,1538,289,false,false,false,true
2284,1536,307,false,false,false,true
2351,1581,292,false,false,false,true
2415,1657,269,false,false,false,true
2476,1642,267,false,false,false,true
2530,1629,263,false,false,false,true
2578,1642,257,false,false,false,true
2618,1658,254,false,false,false,true
2657,1611,243,false,false,false,true
2699,1613,244,false,false,false,true
2753,1316,264,false,true,false,false
2811,1217,232,false,false,false,true
2880,1194,220,true,false,false,false
2950,1223,247,false,false,false,true
3013,1302,251,false,true,false,false
3059,1265,329,false,true,false,false
3106,1302,382,false,true,false,false
3148,1154,467,false,false,true,false
3193,992,490,false,false,true,false
3235,904,527,false,false,true,false
3285,632,553,false,false,true,false
3333,418,561,false,false,true,false
3383,354,550,false,false,true,false
3431,413,512,false,false,true,false
3477,420,487,false,false,true,false
3522,393,464,false,false,true,false
3565,331,440,false,false,true,false
3610,396,417,true,false,false,false
3658,424,397,true,false,false,false
3708,634,378,true,false,false,false
3756,847,332,true,false,false,false
3814,724,337,true,false,false,false
3870,802,395,true,false,false,false
3931,938,446,false,false,true,false
3989,824,489,false,false,true,false
4039,828,490,false,false,true,false
4081,891,488,false,false,true,false
4166,917,459,false,false,true,false
4222,967,423,false,false,false,true
4272,1162,372,true,false,false,false
4327,1231,333,false,false,false,true
4384,1339,292,false,true,false,false
4432,1334,293,false,true,false,false
4482,1408,251,false,true,false,false
4536,1432,234,false,true,false,false
4591,1422,244,false,true,false,false
4646,1441,235,false,true,false,false
4700,1588,241,false,false,false,true
4761,1599,243,false,false,false,true
4822,1593,244,false,false,false,true
4872,1562,241,false,false,false,true
4916,1588,245,false,false,false,true
4959,1627,237,false,false,false,true
5002,1685,232,false,false,false,true
5043,1736,230,false,false,false,true
5088,1710,225,false,false,false,true
5137,1537,249,false,false,false,true
5182,1342,273,false,true,false,false
5224,1196,277,false,false,false,true
5268,927,310,true,false,false,false
5316,739,333,true,false,false,false
5363,621,361,true,false,false,false
5409,573,382,true,false,false,false
5451,528,387,true,false,false,false
5496,419,408,true,false,false,false
5539,327,436,false,false,true,false
5583,282,453,false,false,true,false
5631,217,455,false,false,true,false
5679,129,470,false,false,true,false
5729,125,457,false,false,true,false
5774,93,450,false,false,true,false
5821,173,419,false,false,false,true
5869,193,496,false,false,true,false
5921,325,553,false,false,true,false
5973,378,581,false,false,true,false
6022,446,615,false,false,true,false
