ms,Valence,Arousal
200,0.000,0.000
400,0.000,0.000
600,0.000,0.000
800,0.000,0.000
1000,0.000,0.000
1200,0.000,0.000
1400,0.000,0.000
1600,0.000,0.000
1800,0.000,0.000
2000,0.000,0.000
2200,0.000,0.000
2400,0.000,0.000
2600,0.000,0.000
2800,0.000,0.000
3000,0.000,0.000
3200,0.000,0.000
3400,0.000,0.000
3600,0.000,0.000
3800,0.000,0.000
4000,0.000,0.000
4200,1.462,-0.139
4400,2.857,0.219
4600,2.857,0.219
4800,2.857,0.219
5000,2.697,0.896
5200,2.618,1.494
5400,2.618,1.614
5600,2.618,1.614
5800,2.618,1.614
6000,2.618,1.614
6200,2.618,1.614
6400,2.618,1.614
6600,2.378,1.653
6800,2.378,1.653
7000,2.378,1.653
7200,2.378,1.653
7400,2.299,1.653
7600,2.259,1.653
7800,2.259,1.653
8000,2.259,1.653
8200,2.259,1.653
8400,2.259,1.653
8600,2.259,1.653
8800,2.259,1.653
9000,2.259,1.653
9200,2.259,1.653
9400,2.538,2.012
9600,3.175,2.410
9800,3.972,3.207
10000,4.291,3.765
10200,4.530,4.602
10400,4.649,4.960
10600,4.689,5.000
10800,4.689,5.000
11000,4.689,5.000
11200,4.689,5.000
11400,4.689,5.000
11600,4.689,5.000
11800,4.689,5.000
12000,4.689,5.000
12200,4.689,5.000
12400,4.689,5.000
12600,4.689,5.000
12800,4.689,5.000
13000,4.689,5.000
13200,4.689,5.000
13400,4.689,5.000
13600,4.689,5.000
13800,4.689,5.000
14000,4.689,5.000
14200,4.689,4.920
14400,4.689,4.323
14600,4.689,4.323
14800,4.689,4.323
15000,4.689,4.323
15200,4.689,4.323
15400,4.689,4.323
15600,4.689,4.323
15800,4.689,4.323
16000,4.689,4.323
16200,4.689,4.323
16400,4.689,4.323
16600,4.689,4.323
16800,4.689,4.323
17000,4.689,4.323
17200,4.689,4.323
17400,4.689,4.323
17600,4.689,3.526
17800,4.769,2.968
18000,4.849,2.649
18200,4.968,2.291
18400,4.968,2.291
18600,4.968,2.291
18800,4.968,2.291
19000,4.968,2.291
19200,4.968,2.291
19400,4.769,0.259
19600,4.769,0.259
19800,4.769,0.259
20000,4.729,0.219
20200,4.729,0.219
20400,4.729,0.219
20600,4.729,0.219
20800,4.729,0.219
21000,4.729,0.219
21200,4.729,0.219
21400,4.729,0.219
21600,4.729,0.219
21800,4.729,0.219
22000,4.729,0.219
22200,4.729,0.219
22400,4.729,0.219
22600,4.729,0.179
22800,4.729,0.179
23000,4.729,0.179
23200,4.689,0.139
23400,4.689,0.139
23600,4.530,0.139
23800,4.530,0.139
24000,4.530,0.139
24200,4.530,0.139
24400,4.530,0.139
24600,4.530,0.139
24800,4.530,0.139
25000,4.530,0.139
25200,4.530,0.139
25400,4.530,0.139
25600,4.530,0.139
25800,4.530,0.139
26000,4.530,0.139
26200,4.530,0.139
26400,4.530,0.139
26600,4.530,0.139
26800,4.450,0.100
27000,4.450,0.060
27200,4.570,-1.454
27400,4.649,-3.526
27600,4.649,-4.163
27800,4.649,-4.363
28000,4.649,-4.363
28200,4.649,-4.363
28400,4.649,-4.363
28600,4.649,-4.363
28800,4.649,-4.363
29000,4.649,-4.363
29200,4.649,-4.363
29400,4.649,-4.363
29600,4.649,-4.363
29800,4.649,-4.363
30000,4.649,-4.363
30200,4.649,-4.363
30400,4.649,-4.363
30600,4.649,-4.363
30800,3.574,-3.924
31000,3.574,-3.924
31200,3.574,-3.924
31400,3.614,-4.203
31600,3.614,-4.243
31800,3.614,-4.522
32000,3.614,-4.522
32200,3.614,-4.522
32400,3.614,-4.522
32600,3.614,-4.522
32800,3.574,-4.522
33000,3.574,-4.522
33200,3.574,-4.522
33400,3.574,-4.522
33600,3.574,-4.522
33800,3.574,-4.522
34000,3.574,-4.522
34200,3.574,-4.522
34400,3.534,-4.522
34600,3.454,-4.323
34800,3.454,-4.323
35000,3.454,-4.323
35200,3.454,-4.323
35400,3.454,-4.323
35600,3.454,-4.323
35800,3.454,-4.323
36000,3.454,-4.323
36200,3.454,-4.163
36400,3.454,-4.124
36600,3.414,-3.924
36800,3.335,-3.367
37000,3.375,0.498
37200,3.375,3.924
37400,3.614,4.960
37600,3.614,4.960
37800,3.614,4.960
38000,3.614,4.960
38200,3.614,4.960
38400,3.614,4.960
38600,3.614,4.960
38800,3.614,4.960
39000,4.968,4.363
39200,4.968,4.363
39400,4.610,4.562
39600,4.610,4.562
39800,4.610,4.562
40000,4.610,4.562
40200,4.610,4.562
40400,4.610,4.562
40600,4.610,4.562
40800,4.610,4.562
41000,4.610,4.562
41200,4.610,4.562
41400,4.610,4.562
41600,4.610,4.562
41800,4.610,4.562
42000,4.610,4.562
42200,4.610,4.562
42400,4.610,4.562
42600,4.610,4.562
42800,4.610,4.562
43000,4.610,4.562
43200,4.610,4.562
43400,4.610,4.562
43600,4.610,4.562
43800,4.610,4.562
44000,4.610,4.562
44200,4.610,4.562
44400,4.610,4.562
44600,4.610,4.562
44800,4.610,4.562
45000,4.610,4.562
45200,4.610,4.562
45400,4.610,4.562
45600,4.610,4.562
45800,4.610,4.562
46000,4.570,4.203
46200,4.450,3.765
46400,4.251,3.486
46600,3.653,3.127
46800,3.335,3.008
47000,2.896,2.809
47200,2.896,2.809
47400,2.737,2.649
47600,2.737,2.649
47800,2.737,2.649
48000,2.737,2.649
48200,2.737,2.649
48400,2.737,2.649
48600,2.737,2.649
48800,2.737,2.649
49000,2.737,2.649
49200,2.737,2.649
49400,2.737,2.649
49600,2.737,2.649
49800,2.737,2.649
50000,2.737,2.649
50200,2.737,2.649
50400,2.737,2.649
50600,2.737,2.649
50800,2.737,2.649
51000,2.737,2.649
51200,2.737,2.649
51400,2.737,2.649
51600,2.737,2.649
51800,2.737,2.649
52000,2.737,2.649
52200,2.737,2.649
52400,2.737,2.649
52600,2.737,2.649
52800,2.737,2.649
53000,2.737,2.649
53200,2.737,2.649
53400,2.737,2.649
53600,2.737,2.649
53800,2.737,2.649
