ms,Valence,Arousal
200,2.578,0.060
400,2.578,0.060
600,2.578,0.060
800,2.578,0.060
1000,2.578,0.060
1200,2.578,0.060
1400,2.578,0.060
1600,2.578,0.060
1800,2.578,0.060
2000,2.578,0.060
2200,-1.088,-0.020
2400,-1.008,0.339
2600,-1.008,0.339
2800,0.147,0.578
3000,1.661,0.737
3200,2.418,0.936
3400,2.697,1.096
3600,2.976,1.056
3800,2.976,1.056
4000,3.016,1.016
4200,3.016,1.016
4400,3.016,1.016
4600,3.016,1.016
4800,3.056,1.096
5000,3.135,1.175
5200,3.135,1.375
5400,3.175,1.454
5600,3.175,1.494
5800,3.175,1.534
6000,3.175,1.534
6200,3.175,1.534
6400,3.175,1.534
6600,3.255,1.653
6800,3.295,1.733
7000,3.454,1.853
7200,3.494,1.932
7400,3.494,1.932
7600,3.494,2.251
7800,3.494,2.251
8000,3.494,2.251
8200,3.494,2.251
8400,3.494,2.251
8600,3.295,2.490
8800,3.215,2.570
9000,3.215,2.570
9200,3.215,2.570
9400,3.215,2.570
9600,3.215,2.570
9800,3.215,2.570
10000,3.215,2.570
10200,3.215,2.570
10400,3.215,2.570
10600,3.215,2.570
10800,3.215,2.570
11000,3.215,2.570
11200,3.215,2.570
11400,3.215,2.570
11600,3.215,2.570
11800,3.215,2.968
12000,3.215,3.048
12200,3.215,3.207
12400,3.255,3.247
12600,3.255,3.247
12800,3.255,3.247
13000,3.255,3.247
13200,3.255,3.247
13400,3.255,3.247
13600,3.255,3.247
13800,3.255,3.247
14000,3.255,3.247
14200,3.255,3.247
14400,3.255,3.247
14600,3.255,3.247
14800,3.255,3.247
15000,3.255,3.247
15200,3.255,3.247
15400,3.255,3.247
15600,3.255,3.247
15800,3.255,3.247
16000,3.255,3.247
16200,3.255,3.247
16400,3.255,3.247
16600,3.255,3.247
16800,3.255,3.247
17000,3.255,3.247
17200,3.255,3.247
17400,3.255,3.167
17600,3.255,3.088
17800,3.215,3.008
18000,3.215,3.008
18200,3.096,2.888
18400,3.096,2.888
18600,2.857,2.570
18800,2.857,2.570
19000,2.857,2.570
19200,2.857,2.570
19400,2.857,2.570
19600,2.857,2.570
19800,2.618,2.809
20000,2.578,2.849
20200,2.299,2.610
20400,2.179,2.410
20600,2.060,2.171
20800,1.900,2.012
21000,1.900,1.932
21200,1.900,1.932
21400,1.900,1.853
21600,1.900,1.773
21800,1.900,1.773
22000,1.661,1.454
22200,1.582,1.335
22400,1.422,1.255
22600,1.343,1.135
22800,1.343,1.135
23000,1.303,1.096
23200,1.303,1.096
23400,1.303,1.096
23600,1.303,1.096
23800,1.303,1.096
24000,1.303,1.096
24200,1.303,1.096
24400,1.303,1.096
24600,1.303,1.096
24800,1.303,1.096
25000,1.303,1.096
25200,1.303,1.096
25400,1.303,1.096
25600,1.303,1.096
25800,1.303,1.096
26000,1.462,1.135
26200,1.462,1.135
26400,1.622,1.295
26600,1.661,1.295
26800,1.741,1.335
27000,1.781,1.335
27200,1.781,1.335
27400,1.821,1.335
27600,1.861,1.335
27800,1.861,1.335
28000,1.861,1.335
28200,1.861,1.335
28400,1.821,1.255
28600,1.542,0.976
28800,1.422,0.857
29000,1.422,0.857
29200,1.422,0.857
29400,1.422,0.857
29600,1.422,0.857
29800,1.422,0.857
30000,1.422,0.857
30200,1.422,0.857
30400,1.422,0.857
30600,1.422,0.857
30800,1.462,0.857
31000,1.462,0.857
31200,1.542,0.857
31400,1.622,0.896
31600,1.781,0.976
31800,1.861,0.976
32000,1.900,0.976
32200,1.940,0.976
32400,1.940,0.976
32600,1.940,0.976
32800,1.940,0.976
33000,1.940,0.976
33200,1.940,0.976
33400,1.940,0.976
33600,1.940,0.976
33800,1.940,0.976
34000,1.940,0.976
34200,1.940,0.976
34400,1.940,0.976
34600,1.940,0.976
34800,1.940,0.976
35000,1.940,0.976
35200,1.940,0.976
35400,1.940,0.976
35600,1.940,0.976
35800,1.940,0.976
36000,1.940,0.976
36200,1.940,0.976
36400,1.940,0.976
36600,1.940,0.976
36800,1.940,0.976
37000,1.940,0.976
37200,2.060,1.135
37400,2.100,1.215
37600,2.100,1.255
37800,2.219,1.335
38000,2.259,1.414
38200,2.259,1.414
38400,2.259,1.414
38600,2.259,1.574
38800,2.259,1.853
39000,2.259,1.853
39200,2.259,1.853
39400,2.259,1.853
39600,2.259,1.853
39800,2.259,1.853
40000,2.259,1.853
40200,2.259,1.853
40400,2.259,1.853
40600,2.259,1.853
40800,2.259,1.853
41000,2.259,1.853
41200,2.259,1.853
41400,2.259,1.853
41600,2.259,1.853
41800,2.259,1.853
42000,2.259,1.853
42200,2.259,1.853
42400,2.259,1.853
42600,2.259,1.853
42800,2.339,1.853
43000,2.378,1.853
43200,2.378,1.853
43400,1.900,1.614
43600,1.303,1.375
43800,1.183,1.335
44000,1.183,1.335
44200,1.104,1.335
44400,1.064,1.335
44600,0.904,1.335
45000,0.785,1.335
45200,0.785,1.335
45400,0.785,1.335
45600,0.785,1.335
45800,0.944,1.454
46000,1.223,1.494
46200,1.582,1.534
46400,1.622,1.534
46600,1.701,1.534
46800,1.741,1.534
47000,1.861,1.534
47200,1.940,1.574
47400,1.940,1.574
47600,1.940,1.574
47800,1.940,1.574
48000,1.940,1.574
48200,1.940,1.574
48400,1.940,1.574
48600,1.940,1.574
48800,1.940,1.574
49000,1.940,1.574
49200,1.940,1.574
49400,2.418,1.215
49600,2.418,1.135
49800,2.458,1.056
50000,2.657,1.016
50200,2.697,1.016
50400,2.697,1.016
50600,2.697,1.016
50800,2.817,1.016
51000,2.817,1.016
51200,2.857,1.016
51400,2.936,1.016
51600,2.936,1.016
51800,3.016,1.016
52000,3.016,1.016
52200,3.016,1.016
52400,3.016,1.016
52600,3.016,1.016
52800,3.016,1.016
53000,3.016,1.016
53200,3.016,1.016
53400,3.016,1.016
53600,3.016,1.016
53800,3.016,1.016
