ms,Valence,Arousal
200,0.000,0.000
400,0.000,0.000
600,0.000,0.000
800,0.000,0.000
1000,0.000,0.000
1200,0.000,0.000
1400,0.000,0.000
1600,0.000,0.000
1800,0.000,0.000
2000,0.000,0.000
2200,0.000,0.000
2400,0.000,0.000
2600,0.000,0.000
2800,0.000,0.000
3000,0.000,0.000
3200,0.000,0.000
3400,0.000,0.000
3600,0.000,0.000
3800,0.000,0.000
4000,0.000,0.000
4200,0.000,0.000
4400,0.000,0.000
4600,0.000,0.000
4800,0.000,0.000
5000,0.000,0.000
5200,0.000,0.000
5400,0.000,0.000
5600,0.000,0.000
5800,0.000,0.000
6000,3.096,1.454
6200,3.255,1.614
6400,3.335,1.693
6600,3.574,1.614
6800,3.574,1.574
7000,3.614,1.056
7200,3.614,1.056
7400,3.614,1.056
7600,3.813,2.171
7800,3.813,2.490
8000,3.813,2.490
8200,3.813,2.490
8400,3.813,2.490
8600,3.813,2.530
8800,3.972,2.649
9000,4.131,3.127
9200,4.131,3.127
9400,4.092,3.207
9600,4.092,3.207
9800,4.092,3.207
10000,4.092,3.207
10200,4.052,3.207
10400,4.012,3.287
10600,4.012,3.287
10800,4.012,3.287
11000,4.012,3.287
11200,4.012,3.287
11400,4.012,3.287
11600,4.012,3.287
11800,4.012,3.287
12000,4.012,3.287
12200,4.012,3.287
12400,4.012,3.287
12600,4.012,3.287
12800,4.012,3.287
13000,4.012,3.287
13200,4.012,3.287
13400,4.012,3.287
13600,4.052,3.167
13800,4.052,3.167
14000,4.052,3.167
14200,4.012,3.127
14400,4.012,3.088
14600,4.012,3.088
14800,4.012,3.088
15000,4.012,3.088
15200,3.972,3.088
15400,3.853,3.088
15600,3.813,3.247
15800,3.773,3.287
16000,3.773,3.287
16200,3.773,3.287
16400,3.773,3.287
16600,3.773,3.287
16800,3.773,3.287
17000,3.773,3.287
17200,3.773,3.287
17400,3.733,3.287
17600,3.733,1.056
17800,3.653,-0.737
18000,3.773,-1.255
18200,3.773,-1.295
18400,3.773,-1.335
18600,3.733,-1.335
18800,3.733,-1.335
19000,3.733,-1.335
19200,3.614,-1.295
19400,3.574,-1.295
19600,3.574,-1.295
19800,3.574,-1.295
20000,3.574,-1.295
20200,3.534,-1.295
20400,3.494,-1.335
20600,3.494,-1.335
20800,3.375,-1.375
21000,3.375,-1.494
21200,3.375,-1.494
21400,3.375,-1.494
21600,3.375,-1.494
21800,3.375,-1.534
22000,3.335,-1.813
22200,3.335,-1.972
22400,3.295,-1.972
22600,3.255,-2.131
22800,3.255,-2.251
23000,3.375,-2.610
23200,3.494,-2.769
23400,3.653,-2.968
23600,3.813,-3.127
23800,3.892,-3.247
24000,3.892,-3.247
24200,3.892,-3.247
24400,3.972,-3.247
24600,4.012,-3.207
24800,4.012,-3.207
25000,4.052,-3.167
25200,4.052,-3.167
25400,4.052,-3.167
25600,4.052,-3.167
25800,4.052,-3.127
26000,4.012,-3.088
26200,3.972,-3.088
26400,3.972,-3.088
26600,3.932,-3.088
26800,3.853,-3.127
27000,3.853,-3.127
27200,3.853,-3.127
27400,3.534,-3.048
27600,3.414,-2.928
27800,3.096,-2.809
28000,2.896,-2.689
28200,2.817,-2.610
28400,2.817,-2.610
28600,2.737,-2.610
28800,2.618,-2.530
29000,2.578,-2.490
29200,2.578,-2.490
29400,2.578,-2.490
29600,2.578,-2.490
29800,2.578,-2.490
30000,2.578,-2.490
30200,2.578,-2.490
30400,2.578,-2.490
30600,2.578,-2.450
30800,2.578,-2.410
31000,2.538,-2.410
31200,2.538,-2.291
31400,2.538,-2.251
31600,2.458,-2.131
31800,2.458,-2.131
32000,2.458,-2.131
32200,2.458,-2.131
32400,2.378,-2.092
32600,2.378,-2.092
32800,2.378,-2.092
33000,2.378,-2.092
33200,2.378,-2.092
33400,2.378,-2.092
33600,2.219,-1.972
33800,2.139,-1.892
34000,2.100,-1.892
34200,2.100,-1.892
34400,2.100,-1.892
34600,2.100,-1.892
34800,2.100,-1.892
35000,2.100,-1.892
35200,2.100,-1.892
35400,2.100,-1.892
35600,2.100,-1.892
35800,2.100,-1.892
36000,2.100,-1.892
36200,2.100,-1.892
36400,2.100,-1.892
36600,2.100,-1.892
36800,2.100,-1.892
37000,2.100,-1.892
37200,2.100,-1.892
37400,2.100,-1.892
37600,2.100,-1.892
37800,2.100,-1.892
38000,2.100,-1.892
38200,2.100,-1.892
38400,2.100,-1.892
38600,2.100,-1.892
38800,2.100,-1.892
39000,2.100,-1.892
39200,2.100,-1.892
39400,2.100,-1.892
39600,2.100,-1.892
39800,2.100,-1.892
40000,2.100,-1.892
40200,2.100,-1.892
40400,2.100,-1.892
40600,2.100,-1.892
40800,2.100,-1.892
41000,2.100,-1.892
41200,2.100,-1.892
41400,2.100,-1.892
41600,2.100,-1.892
41800,2.100,-1.892
42000,2.100,-1.892
42200,2.100,-1.892
42400,2.100,-1.892
42600,2.100,-1.892
42800,2.100,-1.892
43000,2.100,-1.892
43200,2.100,-1.892
43400,2.100,-1.892
43600,2.100,-1.892
43800,2.100,-1.892
44000,2.100,-1.892
44200,2.100,-1.892
44400,2.100,-1.892
44600,2.100,-1.892
44800,2.100,-1.892
45000,2.100,-1.892
45200,2.060,-1.853
45400,2.060,-1.853
45600,2.060,-1.853
45800,2.060,-1.853
46000,2.060,-1.853
46200,2.020,-1.932
46400,2.020,-1.932
46600,2.020,-1.932
46800,2.020,-1.932
47000,2.060,-1.932
47200,2.060,-1.932
47400,2.060,-1.932
47600,2.060,-1.932
47800,2.060,-1.932
48000,2.060,-1.932
48200,2.100,-1.972
48400,2.179,-2.052
48600,2.339,-2.171
48800,2.538,-2.371
49000,2.697,-2.649
49200,2.976,-3.127
49400,3.135,-3.566
49600,3.175,-3.645
49800,3.335,-3.924
50000,3.414,-3.964
50200,3.454,-4.044
50400,3.454,-4.044
50600,3.454,-4.044
50800,3.534,-4.044
51000,3.574,-4.084
51200,3.614,-4.084
51400,3.614,-4.084
51600,3.653,-4.084
