ms,Valence,Arousal
200,0.000,0.000
400,0.000,0.000
600,0.000,0.000
800,0.000,0.000
1000,0.000,0.000
1200,0.000,0.000
1400,0.000,0.000
1600,0.000,0.000
1800,0.000,0.000
2000,0.000,0.000
2200,0.000,0.000
2400,0.000,0.000
2600,0.000,0.000
2800,0.000,0.000
3000,0.000,0.000
3200,0.000,0.000
3400,0.000,0.000
3600,0.000,0.000
3800,0.000,0.000
4000,0.000,0.000
4200,0.000,0.000
4400,0.000,0.000
4600,0.000,0.000
4800,0.000,0.000
5000,0.000,0.000
5200,0.000,0.000
5400,0.000,0.000
5600,0.000,0.000
5800,0.000,0.000
6000,0.000,0.000
6200,0.000,0.000
6400,0.000,0.000
6600,0.000,0.000
6800,0.000,0.000
7000,0.000,0.000
7200,0.000,0.000
7400,3.574,3.207
7600,3.454,2.968
7800,3.295,2.809
8000,3.295,2.809
8200,3.135,2.849
8400,2.976,2.968
8600,2.896,2.968
8800,2.896,2.968
9000,2.857,3.167
9200,2.857,3.167
9400,2.857,3.167
9600,2.777,3.247
9800,2.737,3.247
10000,2.737,3.247
10200,2.737,3.247
10400,2.737,3.247
10600,2.737,3.247
10800,2.737,3.247
11000,2.737,3.247
11200,2.498,3.367
11400,2.259,3.486
11600,2.060,3.486
11800,1.900,3.446
12000,1.900,3.446
12200,1.582,3.327
12400,1.582,3.287
12600,1.382,3.685
12800,1.382,3.685
13000,1.382,3.685
13200,1.382,3.685
13400,1.382,3.685
13600,1.382,3.685
13800,1.143,3.526
14000,1.104,3.526
14200,1.104,3.526
14400,1.104,3.526
14600,1.104,3.526
14800,1.104,3.526
15000,1.104,3.526
15200,1.104,3.526
15400,1.104,3.526
15600,1.104,3.526
15800,1.104,3.526
16000,1.104,3.526
16200,1.104,3.526
16400,1.104,3.526
16600,1.104,3.526
16800,1.024,3.526
17000,0.944,3.526
17200,0.944,3.526
17400,0.944,3.526
17600,0.944,3.526
17800,0.944,3.526
18000,0.944,3.526
18200,0.944,3.526
18400,0.944,3.526
18600,0.944,3.526
18800,0.944,3.526
19000,-0.490,3.247
19200,-0.888,3.247
19400,-0.968,3.247
19600,-0.968,3.247
19800,-1.127,3.287
20000,-1.127,3.287
20200,-1.127,3.287
20400,-1.127,3.287
20600,-1.127,3.287
20800,-1.127,3.287
21000,-1.127,3.287
21200,-1.127,3.287
21400,-1.127,3.287
21600,-1.127,3.287
21800,-1.167,3.287
22000,-1.167,3.287
22200,-1.167,3.287
22400,-1.167,3.287
22600,-1.167,3.287
22800,-1.167,3.287
23000,-1.167,3.287
23200,-1.167,3.287
23400,-1.167,3.287
23600,-1.167,3.287
23800,-1.167,3.287
24000,-1.167,3.287
24200,-1.167,3.287
24400,-1.167,3.287
24600,-1.167,3.287
24800,-1.167,3.287
25000,-1.167,3.287
25200,-1.167,3.287
25400,-1.167,3.287
25600,-1.167,3.287
25800,-1.167,3.287
26000,-1.167,3.287
26200,-1.167,3.287
26400,-1.167,3.287
26600,-1.088,3.287
26800,-0.888,3.287
27000,-0.888,3.287
27200,-0.888,3.287
27400,-0.888,3.287
27600,-0.888,3.287
27800,-0.888,3.287
28000,-0.809,3.287
28200,-0.809,3.287
28400,-0.769,3.287
28600,-0.649,3.207
28800,-0.610,3.167
29000,-0.610,3.167
29200,-0.610,3.167
29400,-0.570,3.167
29600,-0.570,3.167
29800,-0.331,3.048
30000,-0.251,2.968
30200,-0.171,2.928
30400,0.068,2.610
30600,0.227,2.211
30800,0.347,1.892
31000,0.347,1.892
31200,0.347,1.892
31400,0.785,1.773
31600,0.904,1.733
31800,0.944,1.693
32000,0.984,1.693
32200,1.024,1.693
32400,1.024,1.693
32600,1.024,1.693
32800,1.024,1.693
33000,1.024,1.693
33200,1.024,1.693
33400,1.024,1.693
33600,1.024,1.693
33800,1.024,1.693
34000,1.024,1.693
34200,1.104,1.693
34400,1.104,1.653
34600,1.104,1.653
34800,1.104,1.653
35000,1.104,1.653
35200,1.104,1.653
35400,1.104,1.653
35600,1.104,1.653
35800,1.104,1.653
36000,1.104,1.653
36200,1.183,1.614
36400,1.183,1.614
36600,1.183,1.614
36800,1.183,1.614
37000,1.183,1.614
37200,1.183,1.614
37400,1.183,1.614
37600,1.183,1.614
37800,1.183,1.614
38000,1.183,1.614
38200,1.183,1.614
38400,1.183,1.614
38600,1.183,1.614
38800,1.183,1.614
39000,1.183,1.614
39200,1.183,1.614
39400,1.303,1.574
39600,1.303,1.574
39800,1.303,1.574
40000,1.303,1.574
40200,1.303,1.574
40400,1.343,1.574
40600,1.422,1.534
40800,1.422,1.534
41000,1.462,1.534
41200,1.462,1.534
41400,1.502,1.534
41600,1.502,1.534
41800,1.502,1.534
42000,1.622,1.534
42200,1.701,1.534
42400,1.741,1.534
42600,1.741,1.534
42800,1.861,1.534
43000,1.861,1.534
43200,1.861,1.534
43400,1.861,1.534
43600,1.861,1.534
43800,1.861,1.534
44000,1.861,1.534
44200,1.861,1.534
44400,1.861,1.534
44600,1.861,1.534
44800,2.020,1.574
45000,2.219,1.574
45200,2.418,1.614
45400,2.458,1.653
45600,2.458,1.653
45800,2.458,1.653
46000,2.458,1.653
46200,2.458,1.653
46400,2.458,1.653
46600,2.458,1.653
46800,2.458,1.653
47000,2.458,1.653
47200,2.458,1.653
47400,2.458,1.653
47600,2.458,1.653
47800,2.458,1.653
48000,2.458,1.653
48200,2.458,1.653
48400,2.458,1.653
48600,2.458,1.653
48800,2.458,1.653
49000,2.458,1.653
49200,2.458,1.653
49400,2.458,1.653
49600,2.458,1.653
49800,2.458,1.653
50000,2.458,1.653
50200,2.458,1.653
50400,2.458,1.653
50600,2.458,1.653
50800,2.458,1.653
51000,2.458,1.653
51200,2.458,1.653
51400,2.458,1.653
51600,2.458,1.653
51800,2.458,1.653
52000,2.458,1.653
52200,2.458,1.653
52400,2.458,1.653
52600,2.458,1.653
52800,2.458,1.653
53000,2.458,1.653
53200,2.458,1.653
53400,2.458,1.653
53600,2.458,1.653
