ms,Valence,Arousal
200,0.000,0.000
400,0.000,0.000
600,0.000,0.000
800,0.000,0.000
1000,0.000,0.000
1200,0.000,0.000
1400,0.000,0.000
1600,0.000,0.000
1800,0.000,0.000
2000,0.108,-0.179
2200,0.108,-0.179
2400,0.108,-0.179
2600,0.108,-0.179
2800,0.028,-0.179
3000,0.028,-0.179
3200,-0.012,-0.179
3400,-0.012,-0.179
3600,-0.052,-0.139
3800,-0.052,-0.139
4000,-0.052,-0.139
4200,-0.052,-0.139
4400,-0.052,-0.139
4600,-0.052,-0.139
4800,-0.052,-0.139
5000,-0.052,-0.139
5200,-0.052,-0.139
5400,-0.052,-0.139
5600,-0.052,-0.139
5800,-0.052,-0.139
6000,-0.052,-0.139
6200,-0.052,-0.139
6400,-0.052,-0.139
6600,-0.052,-0.139
6800,-0.052,-0.139
7000,-0.052,-0.139
7200,-0.052,-0.139
7400,-0.052,-0.139
7600,-0.171,-0.060
7800,-0.968,0.458
8000,-3.000,1.773
8200,-3.279,2.331
8400,-3.996,2.968
8600,-4.155,4.402
8800,-4.355,4.920
9000,-4.355,4.920
9200,-4.036,4.801
9400,-3.637,4.641
9600,-3.598,4.602
9800,-3.598,4.283
10000,-4.355,1.534
10200,-4.474,0.737
10400,-4.474,0.737
10600,-4.155,0.737
10800,-1.845,0.339
11000,0.227,-0.299
11200,0.586,-0.418
11400,0.187,-0.299
11600,0.108,-0.179
11800,-0.171,-0.139
12000,-0.251,-0.100
12200,-0.689,0.179
12400,0.267,3.207
12600,0.227,4.283
12800,0.028,4.641
13000,0.028,4.641
13200,0.028,4.641
13400,0.028,4.641
13600,0.028,4.641
13800,0.028,4.641
14000,0.028,4.641
14200,0.028,4.641
14400,0.028,4.641
14600,0.028,4.641
14800,0.028,4.641
15000,0.028,4.641
15200,0.028,4.641
15400,0.028,4.641
15600,0.028,4.641
15800,0.028,4.641
16000,0.028,4.641
16200,0.028,4.641
16400,0.028,4.641
16600,0.028,4.641
16800,0.028,4.641
17000,0.028,4.641
17200,0.028,4.641
17400,0.028,4.641
17600,0.028,4.641
17800,0.028,4.641
18000,0.028,4.641
18200,0.028,4.641
18400,0.028,4.641
18600,0.028,4.641
18800,0.028,4.641
19000,0.028,4.641
19200,0.028,4.641
19400,0.028,4.641
19600,0.028,4.641
19800,0.028,4.641
20000,0.028,4.641
20200,0.028,4.641
20400,0.028,4.641
20600,0.028,4.641
20800,0.028,4.641
21000,0.028,4.641
21200,0.028,4.641
21400,0.028,4.641
21600,0.028,4.641
21800,0.028,4.641
22000,0.028,4.641
22200,0.028,4.641
22400,0.028,4.641
22600,0.028,4.641
22800,0.028,4.641
23000,0.028,4.641
23200,0.028,4.641
23400,0.028,4.641
23600,0.028,4.641
23800,0.028,4.641
24000,0.028,4.641
24200,0.028,4.641
24400,0.028,4.641
24600,0.028,4.641
24800,0.028,4.641
25000,0.028,4.641
25200,0.028,4.641
25400,0.028,4.641
25600,0.028,4.641
25800,0.028,4.641
26000,0.028,4.641
26200,0.028,4.641
26400,0.028,4.641
26600,0.028,4.641
26800,0.028,4.641
27000,0.028,4.641
27200,0.028,4.641
27400,0.028,4.641
27600,0.028,4.641
27800,0.028,4.641
28000,0.028,4.641
28200,0.028,4.641
28400,0.028,4.641
28600,0.028,4.641
28800,0.028,4.641
29000,0.028,4.641
29200,0.028,4.641
29400,0.028,4.641
29600,0.028,4.641
29800,0.028,4.641
30000,0.028,4.641
30200,0.028,4.641
30400,0.028,4.641
30600,0.028,4.641
30800,0.028,4.641
31000,0.028,4.641
31200,0.028,4.641
31400,0.028,4.641
31600,0.028,4.641
31800,0.028,4.641
32000,0.028,4.641
32200,0.028,4.641
32400,0.028,4.641
32600,0.028,4.641
32800,0.028,4.641
33000,0.028,4.641
33200,0.028,4.641
33400,0.028,4.641
33600,0.028,4.641
33800,0.028,4.641
34000,0.028,4.641
34200,0.028,4.641
34400,0.028,4.641
34600,0.028,4.641
34800,0.028,4.641
35000,0.028,4.641
35200,0.028,4.641
35400,0.028,4.641
35600,0.028,4.641
35800,0.028,4.641
36000,0.028,4.641
36200,0.028,4.641
36400,0.028,4.641
36600,0.028,4.641
36800,0.028,4.641
37000,0.028,4.641
37200,0.028,4.641
37400,0.028,4.641
37600,0.028,4.641
37800,0.028,4.641
38000,0.028,4.641
38200,0.028,4.641
38400,0.028,4.641
38600,0.028,4.641
38800,0.028,4.641
39000,0.028,4.641
39200,0.028,4.641
39400,0.028,4.641
39600,0.028,4.641
39800,0.028,4.641
40000,0.028,4.641
40200,0.028,4.641
40400,0.028,4.641
40600,0.028,4.641
40800,0.028,4.641
41000,0.028,4.641
41200,0.028,4.641
41400,0.028,4.641
41600,0.028,4.641
41800,0.028,4.641
42000,0.028,4.641
42200,0.028,4.641
42400,0.028,4.641
42600,0.028,4.641
42800,0.028,4.641
43000,0.028,4.641
43200,0.028,4.641
43400,0.028,4.641
43600,0.028,4.641
43800,0.028,4.641
44000,0.028,4.641
44200,0.028,4.641
44400,0.028,4.641
44600,0.028,4.641
44800,0.028,4.641
45000,0.028,4.641
45200,0.028,4.641
45400,0.028,4.641
45600,0.028,4.641
45800,0.028,4.641
46000,-0.331,2.410
46200,0.227,1.016
46400,0.307,0.339
46600,0.147,0.020
46800,0.108,-0.060
47000,0.108,-0.060
47200,0.108,-0.060
47400,0.108,-0.060
47600,0.108,-0.060
47800,0.108,-0.060
48000,0.108,-0.060
48200,0.108,-0.060
48400,-0.371,-0.100
48600,-2.402,-0.618
48800,-2.482,-0.578
49000,-2.482,-0.418
49200,-2.402,-0.299
49400,-2.163,-0.139
49600,-2.243,-0.020
49800,-2.243,-0.020
50000,-2.243,-0.020
50200,-2.243,-0.020
50400,-2.243,-0.020
50600,-2.163,-0.020
50800,0.745,-0.020
51000,2.378,0.179
51200,2.618,0.219
51400,2.657,0.219
51600,2.737,0.179
51800,2.817,0.179
52000,2.976,0.060
52200,3.175,0.020
52400,3.614,0.020
52600,3.813,0.020
