Calibration_Accuracy,66
Time(ms),Gaze_X,Gaze_Y,On_Video,On_Function_Bar,On_Time_Bar,Others
20,850,542,false,false,true,false
20,831,516,false,false,true,false
20,859,495,false,false,true,false
51,837,477,false,false,true,false
182,848,466,false,false,true,false
261,826,456,false,false,true,false
310,891,480,false,false,true,false
369,1019,437,false,false,true,false
414,1139,390,true,false,false,false
454,1222,322,false,false,false,true
504,1393,325,false,true,false,false
548,1492,293,false,false,false,true
599,1568,272,false,false,false,true
651,1579,245,false,false,false,true
709,1598,225,false,false,false,true
759,1603,233,false,false,false,true
802,1581,249,false,false,false,true
858,1555,246,false,false,false,true
918,1486,243,false,true,false,false
980,1469,222,false,true,false,false
1037,1437,217,false,true,false,false
1098,1413,195,false,true,false,false
1144,1356,186,false,true,false,false
1177,1358,168,false,true,false,false
1213,1297,168,false,true,false,false
1244,1274,195,false,true,false,false
1287,1227,211,false,false,false,true
1334,1191,240,true,false,false,false
1399,1184,261,true,false,false,false
1452,1193,307,true,false,false,false
1501,1160,317,true,false,false,false
1554,1136,299,true,false,false,false
1597,1150,301,true,false,false,false
1643,1169,307,true,false,false,false
1703,1187,286,true,false,false,false
1789,1245,258,false,true,false,false
1865,1276,232,false,true,false,false
1922,1304,235,false,true,false,false
1966,1326,243,false,true,false,false
2007,1319,280,false,true,false,false
2051,1346,290,false,true,false,false
2087,1371,294,false,true,false,false
2132,1356,284,false,true,false,false
2176,1342,287,false,true,false,false
2232,1308,270,false,true,false,false
2328,1177,280,true,false,false,false
2391,975,362,true,false,false,false
2443,799,384,true,false,false,false
2483,722,344,true,false,false,false
2519,652,344,true,false,false,false
2560,676,302,true,false,false,false
2598,695,266,true,false,false,false
2642,647,240,true,false,false,false
2690,650,208,true,false,false,false
2781,633,194,true,false,false,false
2865,600,143,true,false,false,false
2911,623,93,true,false,false,false
2949,643,72,false,false,false,true
2987,666,47,false,false,false,true
3032,705,48,false,false,false,true
3069,750,49,false,false,false,true
3105,738,43,false,false,false,true
3145,789,38,false,false,false,true
3182,796,37,false,false,false,true
3224,767,36,false,false,false,true
3267,788,36,false,false,false,true
3329,820,46,false,false,false,true
3420,816,66,false,false,false,true
3484,791,78,true,false,false,false
3533,787,76,false,false,false,true
3578,708,151,true,false,false,false
3618,660,250,true,false,false,false
3660,616,384,true,false,false,false
3711,648,441,false,false,true,false
3768,766,444,false,false,true,false
3829,839,423,false,false,false,true
3888,865,383,true,false,false,false
3933,886,360,true,false,false,false
3977,883,316,true,false,false,false
4026,907,284,true,false,false,false
4074,936,258,true,false,false,false
4126,855,217,true,false,false,false
4194,913,180,true,false,false,false
4284,935,159,true,false,false,false
4350,909,129,true,false,false,false
4402,891,98,true,false,false,false
4452,780,85,true,false,false,false
4493,817,60,false,false,false,true
4557,774,39,false,false,false,true
4646,788,31,false,false,false,true
4706,812,38,false,false,false,true
4752,806,37,false,false,false,true
4793,796,54,false,false,false,true
4829,832,57,false,false,false,true
4869,806,88,true,false,false,false
4914,773,201,true,false,false,false
4958,679,348,true,false,false,false
4999,666,427,false,false,false,true
5045,686,508,false,false,true,false
5090,595,559,false,false,true,false
5134,589,545,false,false,true,false
5181,661,508,false,false,true,false
