Calibration_Accuracy,70
Time(ms),Gaze_X,Gaze_Y,On_Video,On_Function_Bar,On_Time_Bar,Others
3,964,571,false,false,true,false
12,906,523,false,false,true,false
49,840,486,true,false,false,false
103,811,435,true,false,false,false
144,817,400,true,false,false,false
180,780,367,true,false,false,false
215,776,357,true,false,false,false
251,765,349,true,false,false,false
293,754,348,true,false,false,false
346,838,434,true,false,false,false
403,901,457,true,false,false,false
465,906,471,true,false,false,false
513,973,476,true,false,false,false
557,1008,534,false,false,true,false
596,1019,585,false,false,true,false
638,1005,617,false,false,true,false
670,994,640,false,false,true,false
699,984,650,false,false,true,false
728,967,667,false,false,true,false
752,957,712,false,false,false,true
778,899,758,false,false,false,true
808,794,730,false,false,false,true
839,721,715,false,false,false,true
870,666,669,false,false,true,false
900,619,628,false,false,true,false
935,595,584,false,false,true,false
968,566,540,false,false,true,false
999,540,503,false,false,false,true
1025,523,478,true,false,false,false
1052,525,450,true,false,false,false
1080,553,429,true,false,false,false
1105,550,411,true,false,false,false
1138,550,398,true,false,false,false
1173,528,386,true,false,false,false
1208,527,367,true,false,false,false
1246,521,347,true,false,false,false
1279,458,370,true,false,false,false
1308,363,401,true,false,false,false
1337,305,428,true,false,false,false
1368,250,459,true,false,false,false
1393,207,485,true,false,false,false
1419,180,506,false,false,false,true
1447,157,531,false,false,true,false
1475,141,551,false,false,true,false
1499,135,562,false,false,true,false
1523,130,568,false,false,true,false
1547,137,572,false,false,true,false
1571,123,573,false,false,true,false
1602,113,573,false,false,true,false
1627,101,580,false,false,true,false
1658,211,556,false,false,true,false
1690,371,507,false,false,false,true
1724,473,499,false,false,false,true
1763,574,474,true,false,false,false
1797,659,448,true,false,false,false
1831,725,414,true,false,false,false
1866,776,395,true,false,false,false
1896,790,380,true,false,false,false
1921,814,360,true,false,false,false
1953,832,348,true,false,false,false
1983,852,342,true,false,false,false
2018,853,348,true,false,false,false
2052,856,357,true,false,false,false
2098,864,351,true,false,false,false
2159,841,351,true,false,false,false
2208,865,332,true,false,false,false
2247,842,325,true,false,false,false
2284,846,314,true,false,false,false
2315,854,321,true,false,false,false
2339,869,321,true,false,false,false
2363,880,322,true,false,false,false
2387,888,314,true,false,false,false
2408,896,298,true,false,false,false
2435,904,293,true,false,false,false
2461,864,306,true,false,false,false
2504,826,324,true,false,false,false
2561,814,317,true,false,false,false
2620,790,324,true,false,false,false
2675,767,333,true,false,false,false
2720,716,341,true,false,false,false
2756,712,329,true,false,false,false
2792,710,317,true,false,false,false
2831,708,308,true,false,false,false
2865,709,303,true,false,false,false
2909,698,284,true,false,false,false
2962,677,286,true,false,false,false
3005,655,280,true,false,false,false
3037,641,269,true,false,false,false
3065,645,276,true,false,false,false
3094,648,279,true,false,false,false
3125,661,282,true,false,false,false
3155,655,293,true,false,false,false
3181,657,295,true,false,false,false
3214,656,300,true,false,false,false
3249,654,315,true,false,false,false
3279,654,321,true,false,false,false
3315,649,326,true,false,false,false
3361,640,347,true,false,false,false
3399,668,340,true,false,false,false
3440,722,332,true,false,false,false
3476,795,322,true,false,false,false
3508,850,316,true,false,false,false
3556,903,315,true,false,false,false
3599,928,306,true,false,false,false
3645,933,299,true,false,false,false
3687,935,287,true,false,false,false
3722,919,279,true,false,false,false
3752,905,268,true,false,false,false
3780,909,270,true,false,false,false
3804,915,259,true,false,false,false
3831,920,261,true,false,false,false
3864,895,272,true,false,false,false
3900,921,289,true,false,false,false
3936,902,367,true,false,false,false
3980,885,459,true,false,false,false
4025,862,544,false,false,true,false
4062,927,578,false,false,true,false
4092,919,573,false,false,true,false
4121,937,554,false,false,true,false
4153,954,510,false,false,false,true
4195,959,484,true,false,false,false
4251,956,422,true,false,false,false
4304,949,372,true,false,false,false
4349,932,322,true,false,false,false
4389,910,301,true,false,false,false
4431,927,290,true,false,false,false
4472,940,275,true,false,false,false
4517,952,261,true,false,false,false
4564,958,258,true,false,false,false
4601,974,245,true,false,false,false
4639,984,238,true,false,false,false
4674,979,240,true,false,false,false
4711,954,247,true,false,false,false
4746,910,264,true,false,false,false
4779,876,269,true,false,false,false
4815,824,263,true,false,false,false
4849,780,267,true,false,false,false
4885,759,284,true,false,false,false
4921,719,290,true,false,false,false
4976,707,290,true,false,false,false
5039,687,293,true,false,false,false
5093,657,296,true,false,false,false
5133,654,291,true,false,false,false
5166,643,300,true,false,false,false
5192,675,305,true,false,false,false
5221,704,308,true,false,false,false
5250,729,299,true,false,false,false
5278,765,286,true,false,false,false
5304,790,278,true,false,false,false
5340,816,271,true,false,false,false
5369,843,258,true,false,false,false
5394,824,272,true,false,false,false
5418,812,287,true,false,false,false
5441,843,284,true,false,false,false
5467,871,286,true,false,false,false
5493,899,285,true,false,false,false
5526,909,275,true,false,false,false
5565,897,273,true,false,false,false
5606,882,263,true,false,false,false
5647,865,264,true,false,false,false
5694,814,272,true,false,false,false
5745,780,273,true,false,false,false
5796,794,270,true,false,false,false
5853,808,283,true,false,false,false
5906,821,292,true,false,false,false
5993,843,298,true,false,false,false
6055,841,300,true,false,false,false
6105,840,302,true,false,false,false
6153,844,304,true,false,false,false
6193,858,309,true,false,false,false
6227,869,301,true,false,false,false
6257,886,297,true,false,false,false
6285,898,296,true,false,false,false
6313,904,301,true,false,false,false
6345,919,303,true,false,false,false
6379,931,305,true,false,false,false
6417,915,313,true,false,false,false
6458,899,317,true,false,false,false
6501,875,316,true,false,false,false
6546,893,324,true,false,false,false
6585,789,360,true,false,false,false
6620,612,411,true,false,false,false
6656,499,454,true,false,false,false
6695,353,484,true,false,false,false
6727,256,506,false,false,false,true
6763,184,524,false,false,true,false
6792,114,534,false,false,true,false
6822,63,543,false,false,true,false
6852,41,554,false,false,true,false
6890,16,549,false,false,false,true
6948,22,541,false,false,false,true
7012,170,490,true,false,false,false
7067,323,454,true,false,false,false
7111,449,421,true,false,false,false
7149,551,372,true,false,false,false
7183,654,350,true,false,false,false
7213,742,332,true,false,false,false
7245,810,307,true,false,false,false
7276,860,289,true,false,false,false
7305,903,275,true,false,false,false
7334,938,277,true,false,false,false
7364,958,272,true,false,false,false
7389,935,275,true,false,false,false
7421,919,283,true,false,false,false
7452,903,297,true,false,false,false
7500,885,297,true,false,false,false
7577,845,303,true,false,false,false
7641,824,297,true,false,false,false
7675,811,301,true,false,false,false
7704,828,339,true,false,false,false
7729,865,483,true,false,false,false
7756,871,593,false,false,true,false
7781,945,684,false,false,true,false
7806,1006,758,false,false,false,true
7831,1047,759,false,false,false,true
7856,1035,715,false,false,false,true
7885,1080,648,false,false,true,false
7914,1080,586,false,false,true,false
7941,1062,524,false,false,true,false
7964,1053,463,true,false,false,false
7985,1041,416,true,false,false,false
8009,1029,379,true,false,false,false
8034,993,356,true,false,false,false
8061,971,343,true,false,false,false
8091,945,341,true,false,false,false
8122,918,329,true,false,false,false
8172,899,320,true,false,false,false
8220,881,311,true,false,false,false
8268,876,313,true,false,false,false
8310,854,314,true,false,false,false
8367,820,324,true,false,false,false
8422,814,338,true,false,false,false
8465,806,331,true,false,false,false
8501,811,335,true,false,false,false
8532,823,334,true,false,false,false
8561,834,341,true,false,false,false
8595,830,325,true,false,false,false
8633,824,316,true,false,false,false
8670,808,302,true,false,false,false
8713,805,291,true,false,false,false
8753,813,283,true,false,false,false
8788,792,276,true,false,false,false
8821,773,259,true,false,false,false
8847,766,260,true,false,false,false
8873,767,254,true,false,false,false
8900,790,247,true,false,false,false
8926,772,244,true,false,false,false
8956,769,255,true,false,false,false
8991,777,264,true,false,false,false
9023,799,277,true,false,false,false
9056,815,282,true,false,false,false
9104,839,292,true,false,false,false
9164,838,313,true,false,false,false
9217,857,306,true,false,false,false
9266,882,316,true,false,false,false
9303,902,326,true,false,false,false
9335,899,337,true,false,false,false
9364,910,353,true,false,false,false
9393,893,365,true,false,false,false
9424,876,375,true,false,false,false
9457,842,387,true,false,false,false
9492,814,396,true,false,false,false
9525,814,395,true,false,false,false
9563,810,393,true,false,false,false
9600,815,397,true,false,false,false
9632,824,397,true,false,false,false
9658,820,401,true,false,false,false
9685,816,395,true,false,false,false
9712,813,390,true,false,false,false
9736,814,384,true,false,false,false
9757,815,378,true,false,false,false
9784,828,385,true,false,false,false
9810,834,384,true,false,false,false
9837,846,385,true,false,false,false
9859,858,386,true,false,false,false
9885,868,387,true,false,false,false
9929,877,378,true,false,false,false
9995,876,367,true,false,false,false
10053,877,346,true,false,false,false
10097,872,336,true,false,false,false
10127,817,329,true,false,false,false
10149,782,333,true,false,false,false
10175,769,320,true,false,false,false
10199,801,332,true,false,false,false
10222,795,343,true,false,false,false
10250,825,372,true,false,false,false
10278,837,386,true,false,false,false
10301,856,387,true,false,false,false
10323,871,387,true,false,false,false
10347,883,386,true,false,false,false
10370,880,382,true,false,false,false
10395,883,384,true,false,false,false
10426,889,370,true,false,false,false
10457,870,359,true,false,false,false
10494,866,354,true,false,false,false
10526,859,347,true,false,false,false
10564,863,340,true,false,false,false
10600,861,337,true,false,false,false
10635,878,323,true,false,false,false
10670,876,318,true,false,false,false
10706,887,301,true,false,false,false
10747,890,285,true,false,false,false
10790,896,270,true,false,false,false
10833,873,272,true,false,false,false
10894,875,268,true,false,false,false
10952,862,269,true,false,false,false
11000,860,275,true,false,false,false
11046,872,287,true,false,false,false
11081,875,283,true,false,false,false
11110,861,292,true,false,false,false
11140,807,318,true,false,false,false
11169,767,328,true,false,false,false
11200,715,336,true,false,false,false
11229,682,344,true,false,false,false
11261,656,346,true,false,false,false
11296,628,345,true,false,false,false
11325,609,345,true,false,false,false
11362,587,340,true,false,false,false
11400,557,349,true,false,false,false
11440,524,341,true,false,false,false
11470,550,337,true,false,false,false
11494,575,333,true,false,false,false
11518,600,319,true,false,false,false
11539,632,306,true,false,false,false
11564,660,295,true,false,false,false
11595,707,279,true,false,false,false
11635,748,313,true,false,false,false
11673,747,460,true,false,false,false
11722,795,606,false,false,true,false
11790,810,670,false,false,true,false
11833,817,698,false,false,true,false
11868,794,689,false,false,true,false
11895,782,650,false,false,true,false
11916,749,630,false,false,true,false
11939,770,554,false,false,true,false
