Calibration_Accuracy,91
Time(ms),Gaze_X,Gaze_Y,On_Video,On_Function_Bar,On_Time_Bar,Others
0,666,306,true,false,false,false
14,651,295,true,false,false,false
42,607,301,true,false,false,false
75,585,299,true,false,false,false
108,560,318,true,false,false,false
129,512,279,true,false,false,false
165,533,266,true,false,false,false
194,538,242,true,false,false,false
223,514,224,true,false,false,false
244,547,223,true,false,false,false
281,492,226,true,false,false,false
315,446,230,true,false,false,false
363,430,243,true,false,false,false
404,376,272,true,false,false,false
438,372,277,true,false,false,false
464,369,289,true,false,false,false
493,407,264,true,false,false,false
524,443,249,true,false,false,false
569,459,231,true,false,false,false
626,507,255,true,false,false,false
666,723,211,true,false,false,false
702,830,216,true,false,false,false
726,979,204,true,false,false,false
751,1112,167,true,false,false,false
773,1212,186,false,false,false,true
797,1208,194,false,false,false,true
823,1278,176,false,true,false,false
850,1312,151,false,true,false,false
889,1358,169,false,true,false,false
931,1420,149,false,true,false,false
980,1351,248,false,true,false,false
1047,1261,352,false,true,false,false
1085,1143,470,true,false,false,false
1113,1011,557,false,false,true,false
1137,915,629,false,false,true,false
1166,837,693,false,false,true,false
1190,829,740,false,false,false,true
1215,802,796,false,false,false,true
1237,784,837,false,false,false,true
1262,749,862,false,false,false,true
1288,717,871,false,false,false,true
1316,650,887,false,false,false,true
1345,610,893,false,false,false,true
1372,575,908,false,false,false,true
1398,556,916,false,false,false,true
1421,565,892,false,false,false,true
1447,576,869,false,false,false,true
1478,582,830,false,false,false,true
1501,562,797,false,false,false,true
1525,545,690,false,false,true,false
1548,531,576,false,false,true,false
1570,521,480,true,false,false,false
1596,470,411,true,false,false,false
1625,428,348,true,false,false,false
1656,399,296,true,false,false,false
1687,378,265,true,false,false,false
1719,387,194,true,false,false,false
1744,389,138,true,false,false,false
1769,390,103,true,false,false,false
1790,387,77,false,false,false,true
1815,393,62,false,false,false,true
1839,405,59,false,false,false,true
1868,436,64,false,false,false,true
1896,482,90,true,false,false,false
1922,535,124,true,false,false,false
1946,590,141,true,false,false,false
1972,628,159,true,false,false,false
1998,647,178,true,false,false,false
2025,686,176,true,false,false,false
2054,707,179,true,false,false,false
2082,724,176,true,false,false,false
2108,744,163,true,false,false,false
2135,726,189,true,false,false,false
2156,706,213,true,false,false,false
2180,711,202,true,false,false,false
2203,716,202,true,false,false,false
2234,727,197,true,false,false,false
2273,720,185,true,false,false,false
2320,722,183,true,false,false,false
2354,759,163,true,false,false,false
2387,768,151,true,false,false,false
2413,743,168,true,false,false,false
2439,738,175,true,false,false,false
2464,747,181,true,false,false,false
2492,766,182,true,false,false,false
2523,778,172,true,false,false,false
2553,743,204,true,false,false,false
2591,760,200,true,false,false,false
2625,769,205,true,false,false,false
2670,754,212,true,false,false,false
2720,732,216,true,false,false,false
2761,711,207,true,false,false,false
2794,693,197,true,false,false,false
2823,646,230,true,false,false,false
2850,614,358,true,false,false,false
2877,567,441,true,false,false,false
2903,531,492,true,false,false,false
2931,507,579,false,false,true,false
2960,505,590,false,false,true,false
2987,506,599,false,false,true,false
3013,504,587,false,false,true,false
3040,506,569,false,false,true,false
3064,533,535,false,false,true,false
3090,560,504,false,false,false,true
3119,579,474,true,false,false,false
3145,631,436,true,false,false,false
3174,663,402,true,false,false,false
3214,700,380,true,false,false,false
3253,693,336,true,false,false,false
3291,675,331,true,false,false,false
3324,670,318,true,false,false,false
3359,665,274,true,false,false,false
3385,655,248,true,false,false,false
3409,654,256,true,false,false,false
3429,652,265,true,false,false,false
3447,640,276,true,false,false,false
3467,633,287,true,false,false,false
3488,623,291,true,false,false,false
3507,613,297,true,false,false,false
3530,614,294,true,false,false,false
3557,614,290,true,false,false,false
3586,602,282,true,false,false,false
3612,634,257,true,false,false,false
3639,633,246,true,false,false,false
3666,648,224,true,false,false,false
3698,657,209,true,false,false,false
3730,665,197,true,false,false,false
3766,684,188,true,false,false,false
3794,700,177,true,false,false,false
3820,713,175,true,false,false,false
3851,708,170,true,false,false,false
3880,699,176,true,false,false,false
3907,676,178,true,false,false,false
3938,659,183,true,false,false,false
3972,668,182,true,false,false,false
