ms,Valence,Arousal
0,0.000,0.000
200,0.000,0.000
400,0.000,0.000
600,0.000,0.000
800,0.000,0.000
1000,0.000,0.000
1200,0.000,0.000
1400,0.000,0.000
1600,0.000,0.000
1800,0.000,0.000
2000,0.000,0.000
2200,0.000,0.000
2400,0.000,0.000
2600,0.000,0.000
2800,0.000,0.000
3000,0.000,0.000
3200,0.000,0.000
3400,0.000,0.000
3600,0.000,0.000
3800,0.000,0.000
4000,0.000,0.000
4200,0.000,0.000
4400,0.000,0.000
4600,0.000,0.000
4800,0.000,0.000
5000,0.000,0.000
5200,0.000,0.000
5400,0.000,0.000
5600,0.000,0.000
5800,0.000,0.000
6000,0.000,0.000
6200,0.000,0.000
6400,0.000,0.000
6600,0.000,0.000
6800,0.546,-0.100
7000,0.546,-0.100
7200,0.625,-0.100
7400,0.745,-0.100
7600,1.024,0.299
7800,0.466,3.127
8000,0.386,3.287
8200,0.347,3.287
8400,0.147,3.406
8600,0.147,3.406
8800,0.028,3.446
9000,0.028,3.446
9200,0.028,3.446
9400,0.028,3.446
9600,0.028,3.446
9800,0.028,3.446
10000,0.028,3.446
10200,0.028,3.446
10400,0.028,3.446
10600,-0.092,3.725
10800,-0.092,3.725
11000,-0.092,3.725
11200,-0.092,3.725
11400,-0.092,3.725
11600,-0.092,3.725
11800,-0.092,3.725
12000,-0.092,3.725
12200,-0.092,3.725
12400,-0.092,3.725
12600,-0.092,3.725
12800,-0.092,3.725
13000,-0.092,3.725
13200,-0.092,3.725
13400,-0.092,3.725
13600,-0.092,3.725
13800,-0.092,3.725
14000,-0.092,3.725
14200,-0.092,3.725
14400,-0.092,3.725
14600,-0.092,3.725
14800,-0.092,3.725
15000,-0.092,3.725
15200,-0.092,3.725
15400,-0.092,3.725
15600,-0.092,3.725
15800,-0.092,3.725
16000,-0.092,3.725
16200,-0.092,3.725
16400,-0.092,3.725
16600,-0.092,3.725
16800,-0.092,3.725
17000,-0.092,3.725
17200,-0.092,3.725
17400,-0.092,3.725
17600,-0.092,3.725
17800,-0.092,3.725
18000,-0.092,3.725
18200,-0.092,3.725
18400,-0.092,3.725
18600,-0.092,3.725
18800,-0.092,3.725
19000,-0.092,3.725
19200,-0.092,3.725
19400,-0.092,3.725
19600,-0.092,3.725
19800,-0.092,3.725
20000,-0.092,3.725
20200,-0.092,3.725
20400,-0.092,3.725
20600,-0.092,3.725
20800,-0.092,3.725
21000,-0.092,3.725
21200,-0.092,3.725
21400,-0.092,3.725
21600,-0.092,3.725
21800,-0.092,3.725
22000,-0.092,3.725
22200,-0.092,3.725
22400,-0.092,3.725
22600,-0.092,3.725
22800,-0.092,3.725
23000,-0.092,3.725
23200,-0.092,3.725
23400,-0.092,3.725
23600,-0.092,3.725
23800,-0.092,3.725
24000,-0.092,3.725
24200,-0.092,3.725
24400,-0.092,3.725
24600,-0.092,3.725
24800,-0.092,3.725
25000,-0.092,3.725
25200,-0.092,3.725
25400,-0.092,3.725
25600,-0.092,3.725
25800,-0.092,3.725
26000,0.147,3.167
26200,0.187,2.251
26400,-0.012,0.857
26600,-0.171,0.259
26800,-0.251,0.060
27000,-0.371,-0.060
27200,-0.371,-0.060
27400,-0.371,-0.060
27600,-0.371,-0.060
27800,-0.371,-0.060
28000,-0.371,-0.060
28200,-0.371,-0.060
28400,-0.371,-0.060
28600,-0.371,-0.060
28800,-0.371,-0.060
29000,-0.371,-0.060
29200,0.227,-0.139
29400,1.223,0.100
29600,1.223,0.100
29800,1.223,0.100
30000,1.223,0.100
30200,1.223,0.100
30400,1.223,0.100
30600,1.223,0.100
30800,0.984,0.139
31000,0.984,0.139
31200,0.785,0.498
31400,0.785,0.817
31600,0.785,0.936
31800,0.785,1.135
32000,0.785,1.135
32200,0.785,1.135
32400,0.785,1.135
32600,0.785,1.135
32800,0.785,1.135
33000,0.785,1.135
33200,0.785,1.135
33400,0.785,1.135
33600,0.785,1.135
33800,0.785,1.135
34000,0.785,1.135
34200,0.785,1.135
34400,0.785,1.135
34600,0.785,1.135
34800,0.785,1.135
35000,0.785,1.135
35200,0.785,1.135
35400,0.785,1.135
35600,0.785,1.135
35800,0.785,1.135
36000,0.785,1.135
36200,0.147,1.175
36400,-0.171,1.175
36600,-0.251,1.175
36800,-0.490,1.096
37000,-0.490,1.096
37200,-0.490,1.096
37400,-0.490,1.096
37600,-0.570,1.056
37800,-0.769,0.896
38000,-1.008,0.737
38200,-1.008,0.737
38400,-1.008,0.737
38600,-1.008,0.737
38800,-1.008,0.737
39000,-0.450,0.697
39200,-0.410,0.697
39400,-0.371,0.697
39600,-0.291,0.697
39800,-0.171,0.737
40000,-0.171,0.737
40200,-0.171,0.737
40400,-0.171,0.737
40600,-0.171,0.737
40800,-0.171,0.737
41000,-0.171,0.737
41200,-0.171,0.737
41400,-0.171,0.737
41600,-0.171,0.737
41800,-0.171,0.737
42000,-0.171,0.737
42200,-0.171,0.737
42400,-0.171,0.737
42600,-0.171,0.737
42800,-0.171,0.737
43000,-0.171,0.737
43200,-0.171,0.737
43400,-0.171,0.737
43600,-0.171,0.737
43800,-0.171,0.737
44000,-0.171,0.737
44200,-0.171,0.737
44400,-0.171,0.737
44600,-1.167,0.219
44800,-1.884,-0.139
45000,-1.924,-0.179
45200,-1.924,-0.179
45400,-1.924,-0.179
45600,-1.924,-0.179
45800,-1.924,-0.179
46000,-1.924,-0.179
46200,-1.924,-0.179
46400,-1.924,-0.179
46600,-1.924,-0.179
46800,-1.924,-0.179
47000,-1.924,-0.179
47200,-1.924,-0.179
47400,-1.924,-0.179
47600,-1.924,-0.179
47800,-1.924,-0.179
48000,-1.924,-0.179
48200,-1.924,-0.179
48400,-1.924,-0.179
48600,-1.924,-0.179
48800,-1.924,-0.179
49000,-1.924,-0.179
49200,-1.924,-0.179
49400,-1.924,-0.179
49600,-1.924,-0.179
49800,-1.924,-0.179
50000,-1.924,-0.179
50200,-1.924,-0.179
50400,-1.924,-0.179
50600,-1.924,-0.179
50800,-1.924,-0.179
51000,-1.127,-0.139
51200,-0.450,-0.219
51400,0.426,0.259
51600,0.426,0.618
51800,1.582,0.458
52000,2.020,0.219
52200,2.020,0.219
52400,2.020,0.219
52600,2.020,0.219
52800,2.020,0.219
53000,2.020,0.219
53200,2.020,0.219
53400,2.020,0.219
53600,2.020,0.219
53800,2.020,0.219
54000,2.020,0.219
54200,2.020,0.219
54400,2.020,0.219
54600,2.020,0.219
54800,2.020,0.219
55000,2.020,0.219
55200,2.060,0.219
55400,2.060,0.219
55600,2.060,0.219
55800,2.060,0.219
56000,2.060,0.219
56200,2.060,0.219
56400,2.060,0.219
56600,2.578,1.255
56800,2.777,2.490
57000,2.857,3.367
57200,2.936,3.606
57400,2.976,3.645
57600,3.016,3.685
57800,3.335,3.884
58000,3.494,3.924
58200,3.653,4.084
58400,3.653,4.084
58600,3.653,4.084
58800,3.653,4.084
59000,3.653,4.084
59200,3.653,4.084
59400,3.653,4.084
59600,3.653,4.084
59800,3.653,4.084
60000,3.653,4.084
60200,3.653,4.084
60400,3.653,4.084
60600,3.773,4.084
60800,4.251,3.964
61000,4.530,4.323
61200,4.530,4.323
61400,4.530,4.323
61600,4.530,4.323
61800,4.530,4.323
62000,4.530,4.323
62200,4.530,4.323
62400,4.530,4.323
62600,4.530,4.323
62800,4.530,4.323
63000,4.530,4.323
63200,4.530,4.323
63400,4.530,4.323
63600,4.530,4.323
63800,4.530,4.323
64000,4.530,4.323
64200,4.291,4.044
64400,3.693,3.207
64600,3.375,2.809
64800,2.339,2.450
65000,0.825,2.052
65200,-0.689,1.653
65400,-2.323,0.936
65600,-3.797,0.100
65800,-4.275,-0.060
66000,-4.434,-0.139
66200,-4.434,-0.139
66400,-4.474,-0.179
66600,-4.594,-0.219
66800,-4.673,-0.259
67000,-4.673,-0.259
67200,-4.753,-0.458
67400,-4.753,-0.857
67600,-4.753,-0.896
67800,-4.753,-1.016
68000,-4.753,-1.255
68200,-4.753,-1.295
68400,-4.474,-1.534
68600,-4.275,-2.052
68800,-4.116,-2.769
69000,-4.116,-2.769
69200,-4.116,-2.769
69400,-4.116,-2.769
69600,-4.116,-2.769
69800,-4.116,-2.769
70000,-4.116,-2.769
70200,-3.876,0.219
70400,-3.637,2.849
70600,-3.558,3.367
70800,-4.116,3.327
71000,-4.394,2.171
71200,-4.315,1.494
71400,-4.315,1.454
71600,-4.116,0.737
71800,-3.996,-0.339
72000,-3.956,-1.295
72200,-3.956,-1.454
72400,-4.235,-1.693
72600,-4.355,-1.972
72800,-4.355,-1.972
73000,-4.355,-1.972
73200,-4.355,-1.972
73400,-4.355,-1.972
