Calibration_Accuracy,72
Time(ms),Gaze_X,Gaze_Y,On_Video,On_Function_Bar,On_Time_Bar,Others
20,545,602,false,false,true,false
21,527,614,false,false,true,false
21,535,567,false,false,true,false
62,545,531,false,false,true,false
195,654,407,true,false,false,false
267,741,361,true,false,false,false
314,768,343,true,false,false,false
349,742,293,true,false,false,false
386,688,258,true,false,false,false
426,544,288,true,false,false,false
463,405,309,true,false,false,false
499,338,333,true,false,false,false
536,272,355,true,false,false,false
580,217,385,true,false,false,false
619,158,416,true,false,false,false
669,116,426,true,false,false,false
727,102,425,true,false,false,false
785,52,469,true,false,false,false
832,45,486,true,false,false,false
883,17,497,false,false,false,true
935,-5,518,false,false,false,true
993,-27,530,false,false,false,true
1051,-29,538,false,false,false,true
1104,-57,560,false,false,false,true
1146,45,567,false,false,true,false
1181,118,509,false,false,false,true
1226,216,490,true,false,false,false
1274,353,485,true,false,false,false
1336,479,543,false,false,true,false
1389,534,577,false,false,true,false
1429,569,620,false,false,true,false
1473,639,643,false,false,true,false
1548,660,645,false,false,true,false
1631,653,689,false,false,true,false
1680,706,621,false,false,true,false
1727,728,495,true,false,false,false
1785,744,409,true,false,false,false
1837,752,334,true,false,false,false
1882,727,292,true,false,false,false
1927,718,245,true,false,false,false
1967,711,206,true,false,false,false
2006,719,186,true,false,false,false
2049,727,176,true,false,false,false
2094,736,185,true,false,false,false
2133,754,193,true,false,false,false
2173,759,213,true,false,false,false
2235,768,241,true,false,false,false
2340,741,253,true,false,false,false
2399,726,275,true,false,false,false
2446,734,285,true,false,false,false
2488,669,285,true,false,false,false
2529,633,289,true,false,false,false
2591,599,271,true,false,false,false
2667,586,269,true,false,false,false
2734,562,258,true,false,false,false
2781,571,274,true,false,false,false
2830,583,283,true,false,false,false
2868,601,301,true,false,false,false
2916,593,323,true,false,false,false
2963,603,329,true,false,false,false
3009,568,334,true,false,false,false
3059,549,329,true,false,false,false
3105,549,337,true,false,false,false
3147,545,347,true,false,false,false
3195,573,363,true,false,false,false
3244,577,358,true,false,false,false
3295,593,358,true,false,false,false
3383,594,349,true,false,false,false
3465,615,331,true,false,false,false
3528,656,307,true,false,false,false
3577,692,291,true,false,false,false
3636,727,282,true,false,false,false
3725,748,286,true,false,false,false
3782,761,296,true,false,false,false
3828,755,288,true,false,false,false
3866,780,298,true,false,false,false
3900,772,296,true,false,false,false
3933,747,295,true,false,false,false
3969,723,293,true,false,false,false
4017,657,257,true,false,false,false
4065,648,245,true,false,false,false
4105,621,272,true,false,false,false
4147,620,336,true,false,false,false
4188,600,422,true,false,false,false
4228,613,456,true,false,false,false
4273,613,490,true,false,false,false
4330,627,509,false,false,false,true
4381,652,481,true,false,false,false
4430,635,457,true,false,false,false
4470,610,425,true,false,false,false
4509,612,401,true,false,false,false
4556,600,380,true,false,false,false
4602,623,367,true,false,false,false
4656,629,338,true,false,false,false
4730,636,329,true,false,false,false
4804,672,308,true,false,false,false
4859,696,281,true,false,false,false
4907,715,276,true,false,false,false
4948,770,201,true,false,false,false
4990,834,158,true,false,false,false
5030,872,115,true,false,false,false
5071,903,73,false,false,false,true
5112,930,57,false,false,false,true
5171,929,57,false,false,false,true
5278,885,96,true,false,false,false
5346,829,125,true,false,false,false
5393,770,151,true,false,false,false
5437,726,175,true,false,false,false
5478,700,220,true,false,false,false
5521,691,254,true,false,false,false
5570,690,292,true,false,false,false
5608,692,318,true,false,false,false
5635,693,343,true,false,false,false
5660,694,344,true,false,false,false
5682,696,343,true,false,false,false
5707,695,354,true,false,false,false
5732,676,356,true,false,false,false
5773,675,354,true,false,false,false
5845,660,359,true,false,false,false
5910,656,362,true,false,false,false
5959,654,361,true,false,false,false
5998,655,347,true,false,false,false
6033,651,346,true,false,false,false
6066,652,338,true,false,false,false
6097,666,333,true,false,false,false
6129,666,336,true,false,false,false
6157,672,342,true,false,false,false
6187,681,332,true,false,false,false
6215,671,338,true,false,false,false
6247,666,330,true,false,false,false
6283,675,338,true,false,false,false
6330,681,346,true,false,false,false
6422,694,351,true,false,false,false
6514,676,339,true,false,false,false
6571,663,341,true,false,false,false
6614,663,341,true,false,false,false
6652,669,343,true,false,false,false
6695,689,350,true,false,false,false
6740,702,361,true,false,false,false
6811,716,361,true,false,false,false
6909,732,363,true,false,false,false
6971,719,370,true,false,false,false
7005,702,420,true,false,false,false
7032,660,467,true,false,false,false
7054,657,531,false,false,true,false
7080,642,533,false,false,true,false
7109,684,523,false,false,true,false
7142,683,501,false,false,false,true
7181,699,484,true,false,false,false
7218,718,414,true,false,false,false
7259,713,376,true,false,false,false
7297,703,361,true,false,false,false
7338,708,351,true,false,false,false
7387,718,352,true,false,false,false
7427,717,336,true,false,false,false
7466,736,332,true,false,false,false
7502,737,334,true,false,false,false
7540,745,335,true,false,false,false
7600,754,331,true,false,false,false
7707,773,324,true,false,false,false
7777,763,331,true,false,false,false
7832,743,328,true,false,false,false
7878,724,312,true,false,false,false
7920,730,303,true,false,false,false
7963,702,291,true,false,false,false
8003,690,289,true,false,false,false
8059,672,292,true,false,false,false
8138,678,294,true,false,false,false
8201,710,298,true,false,false,false
8250,716,307,true,false,false,false
8290,744,307,true,false,false,false
8333,754,298,true,false,false,false
8364,748,291,true,false,false,false
8391,798,275,true,false,false,false
8418,804,273,true,false,false,false
8450,791,273,true,false,false,false
8483,778,274,true,false,false,false
8515,777,282,true,false,false,false
8556,775,293,true,false,false,false
8591,797,289,true,false,false,false
8631,801,276,true,false,false,false
8693,791,268,true,false,false,false
8778,717,305,true,false,false,false
8840,709,372,true,false,false,false
8884,736,389,true,false,false,false
8925,742,362,true,false,false,false
8953,770,342,true,false,false,false
8985,782,301,true,false,false,false
9020,797,273,true,false,false,false
9075,805,264,true,false,false,false
9198,797,276,true,false,false,false
9263,813,257,true,false,false,false
9310,818,248,true,false,false,false
9350,827,249,true,false,false,false
9391,833,243,true,false,false,false
9433,838,249,true,false,false,false
9462,822,260,true,false,false,false
9490,816,262,true,false,false,false
9522,811,264,true,false,false,false
9554,813,277,true,false,false,false
9597,786,275,true,false,false,false
9645,765,288,true,false,false,false
9699,778,306,true,false,false,false
9742,788,325,true,false,false,false
9787,772,319,true,false,false,false
9854,752,310,true,false,false,false
9965,743,302,true,false,false,false
10024,750,303,true,false,false,false
10075,767,314,true,false,false,false
10125,775,316,true,false,false,false
10169,789,321,true,false,false,false
10204,774,315,true,false,false,false
10258,766,308,true,false,false,false
10349,738,299,true,false,false,false
10418,736,290,true,false,false,false
10467,735,282,true,false,false,false
10510,738,284,true,false,false,false
10549,724,270,true,false,false,false
10589,673,277,true,false,false,false
10630,635,363,true,false,false,false
10667,604,427,true,false,false,false
10711,601,431,true,false,false,false
10788,632,452,true,false,false,false
10875,652,379,true,false,false,false
10935,679,331,true,false,false,false
10989,685,304,true,false,false,false
11041,698,296,true,false,false,false
11090,704,277,true,false,false,false
11153,714,293,true,false,false,false
11226,681,294,true,false,false,false
11290,657,309,true,false,false,false
11333,636,324,true,false,false,false
11367,615,343,true,false,false,false
11401,575,356,true,false,false,false
11441,558,363,true,false,false,false
11475,531,347,true,false,false,false
11504,489,331,true,false,false,false
11534,472,342,true,false,false,false
11559,450,339,true,false,false,false
11588,441,321,true,false,false,false
11617,428,308,true,false,false,false
11652,423,301,true,false,false,false
11688,393,287,true,false,false,false
11726,390,280,true,false,false,false
11776,389,282,true,false,false,false
11835,397,278,true,false,false,false
11924,403,277,true,false,false,false
12000,420,267,true,false,false,false
12055,428,269,true,false,false,false
12105,426,276,true,false,false,false
12142,436,263,true,false,false,false
12172,434,268,true,false,false,false
12206,448,276,true,false,false,false
12238,442,287,true,false,false,false
12271,439,298,true,false,false,false
12317,436,307,true,false,false,false
12426,443,346,true,false,false,false
12479,528,424,true,false,false,false
12519,573,458,true,false,false,false
12550,605,476,true,false,false,false
12579,607,447,true,false,false,false
12608,600,407,true,false,false,false
12637,598,383,true,false,false,false
12673,596,390,true,false,false,false
12710,596,363,true,false,false,false
12751,605,333,true,false,false,false
12799,605,333,true,false,false,false
12855,574,321,true,false,false,false
12936,550,309,true,false,false,false
13013,520,299,true,false,false,false
13065,499,288,true,false,false,false
13111,498,298,true,false,false,false
13158,501,305,true,false,false,false
13198,469,294,true,false,false,false
13242,452,280,true,false,false,false
13283,450,282,true,false,false,false
13323,457,289,true,false,false,false
13371,464,295,true,false,false,false
13414,457,302,true,false,false,false
13452,460,302,true,false,false,false
13487,453,307,true,false,false,false
13520,443,291,true,false,false,false
13549,448,298,true,false,false,false
13598,459,299,true,false,false,false
13704,440,294,true,false,false,false
13760,445,292,true,false,false,false
13814,433,291,true,false,false,false
13868,437,284,true,false,false,false
13917,446,282,true,false,false,false
13958,452,286,true,false,false,false
14004,459,309,true,false,false,false
14054,440,302,true,false,false,false
14117,455,345,true,false,false,false
14179,501,377,true,false,false,false
14236,518,437,true,false,false,false
14275,541,448,true,false,false,false
14312,584,462,true,false,false,false
14372,595,454,true,false,false,false
14455,595,444,true,false,false,false
14507,619,430,true,false,false,false
14544,620,427,true,false,false,false
14624,607,413,true,false,false,false
14652,594,396,true,false,false,false
14677,589,378,true,false,false,false
14699,587,389,true,false,false,false
14722,625,389,true,false,false,false
14759,647,380,true,false,false,false
14820,656,363,true,false,false,false
14922,674,362,true,false,false,false
14995,708,366,true,false,false,false
15038,734,370,true,false,false,false
15074,756,367,true,false,false,false
15103,764,370,true,false,false,false
15134,769,374,true,false,false,false
15162,732,346,true,false,false,false
15199,713,262,true,false,false,false
15233,674,371,true,false,false,false
15260,645,450,true,false,false,false
15282,621,516,false,false,true,false
15311,616,535,false,false,true,false
15359,673,535,false,false,true,false
15471,687,514,false,false,true,false
15538,729,491,true,false,false,false
15579,744,467,true,false,false,false
15623,754,449,true,false,false,false
15671,763,426,true,false,false,false
15718,759,412,true,false,false,false
15769,768,404,true,false,false,false
15810,745,384,true,false,false,false
15843,700,376,true,false,false,false
15875,674,349,true,false,false,false
15906,658,325,true,false,false,false
15936,621,295,true,false,false,false
15981,579,265,true,false,false,false
16074,542,245,true,false,false,false
16131,487,236,true,false,false,false
16167,447,241,true,false,false,false
16204,423,243,true,false,false,false
16248,408,252,true,false,false,false
16291,418,269,true,false,false,false
16331,441,270,true,false,false,false
16373,459,272,true,false,false,false
16408,476,274,true,false,false,false
16448,498,269,true,false,false,false
16487,515,263,true,false,false,false
16545,534,259,true,false,false,false
16603,553,259,true,false,false,false
16650,570,249,true,false,false,false
16693,592,250,true,false,false,false
16763,629,267,true,false,false,false
16862,663,293,true,false,false,false
16937,674,293,true,false,false,false
16995,686,285,true,false,false,false
17036,691,278,true,false,false,false
17071,669,255,true,false,false,false
17134,657,336,true,false,false,false
17220,651,390,true,false,false,false
17289,691,425,true,false,false,false
17342,701,374,true,false,false,false
17388,697,351,true,false,false,false
17417,740,313,true,false,false,false
17448,774,268,true,false,false,false
17483,804,238,true,false,false,false
17516,825,216,true,false,false,false
17555,824,225,true,false,false,false
17595,814,214,true,false,false,false
17634,825,240,true,false,false,false
17678,824,232,true,false,false,false
17731,805,246,true,false,false,false
17776,844,241,true,false,false,false
17824,874,255,true,false,false,false
17868,901,257,true,false,false,false
17922,897,268,true,false,false,false
17962,886,253,true,false,false,false
18022,843,272,true,false,false,false
18115,811,296,true,false,false,false
18180,773,291,true,false,false,false
18215,735,275,true,false,false,false
18244,711,275,true,false,false,false
18269,685,265,true,false,false,false
18290,663,266,true,false,false,false
18310,644,242,true,false,false,false
18329,629,223,true,false,false,false
18348,610,217,true,false,false,false
18369,604,212,true,false,false,false
18389,601,194,true,false,false,false
18409,605,204,true,false,false,false
18433,610,213,true,false,false,false
18466,613,214,true,false,false,false
18503,613,226,true,false,false,false
18553,628,253,true,false,false,false
18617,651,278,true,false,false,false
18697,674,303,true,false,false,false
18775,686,333,true,false,false,false
18820,685,355,true,false,false,false
18850,670,371,true,false,false,false
18873,702,388,true,false,false,false
18892,718,402,true,false,false,false
18910,731,412,true,false,false,false
18926,727,423,true,false,false,false
18943,723,431,true,false,false,false
18963,713,424,true,false,false,false
18982,678,399,true,false,false,false
19000,643,370,true,false,false,false
19018,593,407,true,false,false,false
19036,589,448,true,false,false,false
19057,597,537,false,false,true,false
19085,587,592,false,false,true,false
19117,574,607,false,false,true,false
19151,539,609,false,false,true,false
19189,559,589,false,false,true,false
19227,629,565,false,false,true,false
19261,679,511,false,false,true,false
19299,700,455,true,false,false,false
19332,712,395,true,false,false,false
19360,718,341,true,false,false,false
19386,722,297,true,false,false,false
19409,717,269,true,false,false,false
19430,706,229,true,false,false,false
19450,720,211,true,false,false,false
19470,731,200,true,false,false,false
19491,726,171,true,false,false,false
19511,713,163,true,false,false,false
19530,702,158,true,false,false,false
19548,706,170,true,false,false,false
19567,709,183,true,false,false,false
19585,703,199,true,false,false,false
19603,699,214,true,false,false,false
19623,691,219,true,false,false,false
19642,685,224,true,false,false,false
19661,689,220,true,false,false,false
19682,693,217,true,false,false,false
19703,708,214,true,false,false,false
19724,696,222,true,false,false,false
19744,685,229,true,false,false,false
19765,674,227,true,false,false,false
19786,679,248,true,false,false,false
19810,692,258,true,false,false,false
19835,673,229,true,false,false,false
19859,675,250,true,false,false,false
19889,664,250,true,false,false,false
19918,672,252,true,false,false,false
19943,679,254,true,false,false,false
19969,695,270,true,false,false,false
19994,708,273,true,false,false,false
20019,719,276,true,false,false,false
20049,725,277,true,false,false,false
20088,734,302,true,false,false,false
20149,749,303,true,false,false,false
20214,763,312,true,false,false,false
20264,774,327,true,false,false,false
20299,769,335,true,false,false,false
20326,783,337,true,false,false,false
20347,783,332,true,false,false,false
20369,772,329,true,false,false,false
20389,769,333,true,false,false,false
20413,760,317,true,false,false,false
20433,760,322,true,false,false,false
20454,762,308,true,false,false,false
20474,763,295,true,false,false,false
20496,764,281,true,false,false,false
20517,733,234,true,false,false,false
20541,710,202,true,false,false,false
20565,695,213,true,false,false,false
20589,636,293,true,false,false,false
20613,578,363,true,false,false,false
20636,523,418,true,false,false,false
20658,485,465,true,false,false,false
20692,510,484,true,false,false,false
20744,559,543,false,false,true,false
20842,619,529,false,false,true,false
20899,659,445,true,false,false,false
20934,698,376,true,false,false,false
20966,729,340,true,false,false,false
20995,779,291,true,false,false,false
21021,820,250,true,false,false,false
21052,839,207,true,false,false,false
21091,850,178,true,false,false,false
21154,857,171,true,false,false,false
21216,861,170,true,false,false,false
21255,861,178,true,false,false,false
21283,857,184,true,false,false,false
21307,802,189,true,false,false,false
21329,734,203,true,false,false,false
21348,682,210,true,false,false,false
21367,613,215,true,false,false,false
21385,552,227,true,false,false,false
21406,484,240,true,false,false,false
21427,430,252,true,false,false,false
21448,380,261,true,false,false,false
21469,339,280,true,false,false,false
21491,313,288,true,false,false,false
21517,286,295,true,false,false,false
21539,270,290,true,false,false,false
21565,258,275,true,false,false,false
21592,252,273,true,false,false,false
21620,244,295,true,false,false,false
21655,246,297,true,false,false,false
21690,242,294,true,false,false,false
21731,235,290,true,false,false,false
21774,225,272,true,false,false,false
21822,237,268,true,false,false,false
21866,237,265,true,false,false,false
21913,259,246,true,false,false,false
21960,243,238,true,false,false,false
22000,250,244,true,false,false,false
22039,244,228,true,false,false,false
22072,253,213,true,false,false,false
22101,281,218,true,false,false,false
22127,297,214,true,false,false,false
22152,297,210,true,false,false,false
22206,318,203,true,false,false,false
22343,325,198,true,false,false,false
22410,324,198,true,false,false,false
22468,328,208,true,false,false,false
22527,359,241,true,false,false,false
22577,354,282,true,false,false,false
22621,357,283,true,false,false,false
22655,369,304,true,false,false,false
22683,430,333,true,false,false,false
22706,490,367,true,false,false,false
22728,543,390,true,false,false,false
22746,586,411,true,false,false,false
22768,636,434,true,false,false,false
22788,637,436,true,false,false,false
22809,654,437,true,false,false,false
22832,682,440,true,false,false,false
22857,734,409,true,false,false,false
22881,769,357,true,false,false,false
22905,811,314,true,false,false,false
22928,843,278,true,false,false,false
22949,869,258,true,false,false,false
22972,889,227,true,false,false,false
22994,902,202,true,false,false,false
23017,923,205,true,false,false,false
23043,937,209,true,false,false,false
23070,931,212,true,false,false,false
23097,924,217,true,false,false,false
23124,922,222,true,false,false,false
23152,925,231,true,false,false,false
23181,924,241,true,false,false,false
23208,915,226,true,false,false,false
23238,920,228,true,false,false,false
23266,892,283,true,false,false,false
23291,852,375,true,false,false,false
23317,784,439,true,false,false,false
23341,714,489,true,false,false,false
23365,693,538,false,false,true,false
23387,674,598,false,false,true,false
23408,606,617,false,false,true,false
23428,544,626,false,false,true,false
23448,534,662,false,false,true,false
23470,505,661,false,false,true,false
23493,528,660,false,false,true,false
23515,535,672,false,false,true,false
23540,542,679,false,false,true,false
23569,562,676,false,false,true,false
23594,554,669,false,false,true,false
23619,540,685,false,false,true,false
23646,538,704,false,false,false,true
23672,555,722,false,false,false,true
23697,546,745,false,false,false,true
23720,584,722,false,false,false,true
23742,566,670,false,false,true,false
23765,563,617,false,false,true,false
23787,553,624,false,false,true,false
23808,544,630,false,false,true,false
23828,520,583,false,false,true,false
23847,535,514,false,false,true,false
23866,547,457,true,false,false,false
23886,518,385,true,false,false,false
23907,509,327,true,false,false,false
23927,500,285,true,false,false,false
23948,503,247,true,false,false,false
23971,506,218,true,false,false,false
23993,485,204,true,false,false,false
24019,439,194,true,false,false,false
24059,412,177,true,false,false,false
24116,380,165,true,false,false,false
24186,364,170,true,false,false,false
24253,349,157,true,false,false,false
24294,381,168,true,false,false,false
24322,366,177,true,false,false,false
