Calibration_Accuracy,72
Time(ms),Gaze_X,Gaze_Y,On_Video,On_Function_Bar,On_Time_Bar,Others
8,512,499,false,false,true,false
10,536,489,false,false,true,false
13,552,472,false,false,true,false
41,588,442,false,false,true,false
94,594,417,true,false,false,false
143,622,373,true,false,false,false
196,670,303,true,false,false,false
245,657,250,true,false,false,false
276,643,218,true,false,false,false
322,627,195,true,false,false,false
360,633,167,true,false,false,false
410,897,163,true,false,false,false
454,1078,154,true,false,false,false
491,1092,191,true,false,false,false
531,1186,214,true,false,false,false
592,1130,282,true,false,false,false
653,1150,343,true,false,false,false
701,1201,283,false,false,false,true
737,1145,278,true,false,false,false
776,1194,285,true,false,false,false
831,1184,233,true,false,false,false
889,1216,234,false,false,false,true
936,1264,219,false,true,false,false
976,1264,230,false,true,false,false
1029,1275,198,false,true,false,false
1083,1325,189,false,true,false,false
1137,1325,165,false,true,false,false
1192,1302,178,false,true,false,false
1240,1293,224,false,true,false,false
1272,1298,258,false,true,false,false
1308,1340,270,false,true,false,false
1342,1373,254,false,true,false,false
1377,1381,261,false,true,false,false
1403,1377,235,false,true,false,false
1447,1399,259,false,true,false,false
1481,1396,288,false,true,false,false
1516,1367,297,false,true,false,false
1544,1357,287,false,true,false,false
1575,1340,298,false,true,false,false
1603,1304,302,false,true,false,false
1635,1294,317,false,true,false,false
1668,1310,322,false,true,false,false
1701,1321,331,false,true,false,false
1729,1341,352,false,true,false,false
1753,1368,366,false,true,false,false
1781,1388,377,false,true,false,false
1807,1413,407,false,false,false,true
1839,1439,408,false,false,false,true
1875,1409,406,false,false,false,true
1905,1382,418,false,false,false,true
1941,1406,380,false,true,false,false
1978,1376,390,false,true,false,false
2019,1133,371,true,false,false,false
2057,938,328,true,false,false,false
2088,774,348,true,false,false,false
2118,651,386,true,false,false,false
2152,544,376,true,false,false,false
2184,484,414,true,false,false,false
2212,483,362,true,false,false,false
2240,485,366,true,false,false,false
2269,439,324,true,false,false,false
2296,449,329,true,false,false,false
2320,499,366,true,false,false,false
