ms,Valence,Arousal
0,-0.012,-0.060
200,-0.012,-0.060
400,-0.012,-0.060
600,-0.012,-0.060
800,-0.012,-0.060
1000,-0.012,-0.060
1200,-0.012,-0.060
1400,-0.012,-0.060
1600,-0.012,-0.060
1800,-0.012,-0.060
2000,-0.131,-0.060
2200,-0.131,-0.060
2400,-0.131,0.060
2600,-0.131,0.060
2800,-0.012,0.219
3000,0.187,0.498
3200,0.227,0.538
3400,0.227,0.538
3600,0.227,0.538
3800,0.267,0.578
4000,0.307,0.657
4200,0.307,0.657
4400,0.586,1.056
4600,0.665,1.375
4800,0.665,1.574
5000,0.665,1.574
5200,0.665,1.574
5400,0.665,1.574
5600,0.665,1.574
5800,0.665,1.574
6000,0.665,1.574
6200,0.665,1.574
6400,0.665,1.574
6600,0.665,1.574
6800,0.665,1.574
7000,0.665,1.574
7200,0.665,1.574
7400,0.665,1.574
7600,0.665,1.574
7800,0.665,1.574
8000,0.665,1.574
8200,0.665,1.574
8400,0.665,1.574
8600,0.665,1.574
8800,0.665,1.574
9000,0.665,1.574
9200,0.665,1.574
9400,0.665,1.574
9600,0.665,1.574
9800,0.665,1.574
10000,0.665,1.574
10200,0.665,1.574
10400,0.665,1.574
10600,0.665,1.574
10800,0.665,1.574
11000,0.665,1.574
11200,0.665,1.574
11400,0.665,1.574
11600,0.665,1.574
11800,0.665,1.574
12000,0.785,1.693
12200,0.785,1.733
12400,0.785,1.932
12600,0.785,2.052
12800,0.785,2.092
13000,0.785,2.131
13200,0.785,2.131
13400,0.785,2.131
13600,0.785,2.131
13800,0.785,2.171
14000,0.785,2.251
14200,0.785,2.291
14400,0.785,2.291
14600,0.785,2.291
14800,0.785,2.291
15000,0.785,2.291
15200,0.785,2.291
15400,0.785,2.291
15600,0.785,2.291
15800,0.785,2.291
16000,0.785,2.291
16200,0.785,2.291
16400,0.785,2.291
16600,0.785,2.291
16800,0.785,2.291
17000,0.785,2.291
17200,0.785,2.291
17400,0.785,2.291
17600,0.785,2.331
17800,0.825,2.410
18000,0.825,2.410
18200,0.825,2.410
18400,0.825,2.410
18600,0.825,2.410
18800,0.825,2.410
19000,0.825,2.410
19200,0.825,2.410
19400,0.825,2.410
19600,0.825,2.410
19800,0.825,2.410
20000,0.825,2.450
20200,0.665,2.490
20400,0.506,2.490
20600,0.307,2.410
20800,0.068,2.291
21000,-0.052,2.251
21200,-0.171,2.251
21400,-0.291,2.251
21600,-0.410,2.251
21800,-0.490,2.251
22000,-0.490,2.251
22200,-0.490,2.251
22400,-0.490,2.251
22600,-0.490,2.251
22800,-0.490,2.251
23000,-0.490,2.251
23200,-0.490,2.211
23400,-0.490,2.211
23600,-0.490,2.211
23800,-0.490,2.171
24000,-0.490,2.171
24200,-0.490,2.171
24400,-0.490,2.171
24600,-0.490,2.171
24800,-0.570,2.171
25000,-0.610,2.131
25200,-0.649,2.052
25400,-0.809,1.693
25600,-0.809,1.574
25800,-0.849,1.375
26000,-0.888,1.215
26200,-0.888,1.096
26400,-0.928,0.976
26600,-0.928,0.777
26800,-0.968,0.697
27000,-1.008,0.618
27200,-1.008,0.618
27400,-1.008,0.618
27600,-1.008,0.458
27800,-1.008,0.458
28000,-1.008,0.259
28200,-1.008,0.259
28400,-1.008,0.259
28600,-1.048,0.219
28800,-1.048,0.259
29000,-1.127,0.458
29200,-1.127,0.538
29400,-1.127,0.538
29600,-1.127,0.538
29800,-1.127,0.538
30000,-1.127,0.538
30200,-1.127,0.498
30400,-1.127,0.418
30600,-1.127,0.418
30800,-1.127,0.418
31000,-1.127,0.418
31200,-1.127,0.418
31400,-1.127,0.418
31600,-1.127,0.418
31800,-1.127,0.259
32000,-1.127,0.259
32200,-1.127,0.259
32400,-1.127,0.259
32600,-1.127,0.259
32800,-1.127,0.259
33000,-1.127,0.259
33200,-1.127,0.139
33400,-1.127,0.060
33600,-1.127,0.060
33800,-1.127,0.060
34000,-1.127,0.060
34200,-1.127,0.060
34400,-1.127,0.060
34600,-1.127,0.060
34800,-1.127,0.060
35000,-1.127,0.060
35200,-1.127,0.060
35400,-1.127,0.020
35600,-1.127,0.020
35800,-1.127,0.020
36000,-1.127,0.020
36200,-1.127,0.020
36400,-1.127,0.020
36600,-1.127,0.020
36800,-1.127,0.020
37000,-1.127,0.020
37200,-1.127,0.020
37400,-1.127,0.020
37600,-1.127,0.020
37800,-1.127,0.020
38000,-1.127,0.020
38200,-1.127,0.020
38400,-1.127,0.020
38600,-1.127,0.060
38800,-1.127,0.060
39000,-1.127,0.060
39200,-1.127,0.060
39400,-1.127,0.060
39600,-1.127,0.060
39800,-1.127,0.060
40000,-1.127,0.060
40200,-1.287,0.259
40400,-1.287,0.299
40600,-1.327,0.418
40800,-1.327,0.418
41000,-1.327,0.418
41200,-1.327,0.418
41400,-1.327,0.418
41600,-1.327,0.418
41800,-1.367,0.418
42000,-1.367,0.418
42200,-1.367,0.418
42400,-1.367,0.418
42600,-1.367,0.418
42800,-1.367,0.418
43000,-1.367,0.418
43200,-1.367,0.418
43400,-1.367,0.418
43600,-1.367,0.418
43800,-1.367,0.418
44000,-1.367,0.418
44200,-1.367,0.418
44400,-1.367,0.418
44600,-1.367,0.418
44800,-1.406,0.418
45000,-1.406,0.418
45200,-1.406,0.378
45400,-1.406,0.259
45600,-1.406,0.219
45800,-1.287,0.100
46000,-1.287,0.020
46200,-1.207,-0.020
46400,-1.088,-0.060
46600,-0.968,-0.060
46800,-0.729,-0.060
47000,-0.610,-0.060
47200,-0.371,-0.060
47400,-0.211,-0.060
47600,-0.171,-0.060
47800,-0.171,-0.060
48000,-0.171,-0.060
48200,-0.171,-0.020
48400,-0.171,-0.020
48600,-0.171,-0.020
48800,-0.171,-0.020
49000,-0.171,-0.020
49200,-0.171,-0.020
49400,-0.131,0.060
49600,-0.131,0.060
49800,-0.131,0.060
50000,-0.012,-0.020
50200,0.227,-0.219
50400,0.347,-0.339
50600,0.347,-0.339
50800,0.347,-0.339
51000,0.347,-0.339
51200,0.347,-0.339
51400,0.347,-0.339
51600,0.347,-0.339
51800,0.347,-0.378
52000,0.347,-0.458
52200,0.386,-0.458
52400,0.386,-0.458
52600,0.386,-0.458
52800,0.386,-0.458
53000,0.386,-0.458
53200,0.386,-0.458
53400,0.386,-0.458
53600,0.386,-0.458
53800,0.426,-0.458
54000,0.426,-0.458
54200,0.426,-0.458
54400,0.426,-0.458
54600,0.466,-0.458
54800,0.466,-0.458
55000,0.546,-0.378
55200,0.546,-0.378
55400,0.625,-0.259
55600,0.625,-0.100
55800,0.665,-0.060
56000,0.665,0.020
56200,0.665,0.020
56400,0.665,0.020
56600,0.785,0.179
56800,0.785,0.179
57000,0.785,0.179
57200,0.785,0.179
57400,0.785,0.179
57600,0.785,0.179
57800,0.785,0.179
58000,0.785,0.179
58200,0.785,0.179
58400,0.785,0.378
58600,0.785,0.378
58800,0.785,0.378
59000,0.785,0.378
59200,0.785,0.378
59400,0.785,0.378
59600,0.785,0.378
59800,0.785,0.378
60000,0.785,0.378
60200,0.785,0.378
60400,0.785,0.378
60600,0.785,0.378
60800,0.785,0.378
61000,0.785,0.378
61200,0.785,0.418
61400,0.825,0.418
61600,0.865,0.418
61800,0.865,0.418
62000,0.865,0.418
62200,0.865,0.418
62400,0.865,0.418
62600,0.865,0.418
62800,0.904,0.578
63000,0.904,0.578
63200,0.904,0.578
63400,0.904,0.578
63600,0.904,0.578
63800,0.904,0.578
64000,0.904,0.578
64200,0.904,0.578
64400,0.904,0.578
64600,0.904,0.578
64800,0.904,0.578
65000,0.904,0.578
65200,0.904,0.578
65400,0.904,0.578
65600,0.904,0.578
65800,0.904,0.578
66000,0.904,0.578
66200,0.904,0.578
66400,0.904,0.578
66600,0.904,0.578
66800,0.904,0.578
67000,1.104,0.538
67200,1.104,0.498
67400,1.263,0.179
67600,1.263,0.179
67800,1.263,0.179
68000,1.263,0.179
68200,1.263,0.179
68400,1.263,0.179
68600,1.343,0.139
68800,1.343,0.139
69000,1.343,0.139
69200,1.343,0.139
69400,1.382,0.100
69600,1.422,0.060
69800,1.422,0.060
70000,1.422,0.060
70200,1.422,0.060
70400,1.422,-0.060
70600,1.462,-0.100
70800,1.462,-0.179
71000,1.502,-0.219
71200,1.502,-0.219
71400,1.502,-0.219
71600,1.502,-0.219
71800,1.502,-0.219
72000,1.502,-0.219
72200,1.502,-0.219
72400,1.502,-0.219
72600,1.502,-0.219
72800,1.502,-0.219
73000,1.502,-0.219
73200,1.502,-0.219
73400,1.502,-0.219
73600,1.502,-0.219
73800,0.984,-0.060
74000,0.984,-0.060
74200,0.984,-0.060
74400,0.984,-0.060
74600,0.984,-0.060
74800,0.984,-0.060
75000,0.984,-0.060
75200,0.984,-0.060
75400,0.984,-0.060
75600,0.984,-0.060
75800,0.984,-0.060
76000,0.984,-0.060
76200,0.984,-0.060
76400,0.984,0.020
76600,0.984,0.060
76800,0.984,0.060
77000,0.984,0.060
77200,0.984,0.060
77400,0.984,0.060
77600,0.984,0.060
77800,0.984,0.060
78000,0.984,0.060
78200,0.984,0.060
78400,0.984,0.060
78600,0.984,0.060
78800,0.984,0.060
79000,0.984,0.060
79200,0.984,0.060
79400,0.745,-0.020
79600,0.586,-0.100
79800,0.307,-0.219
80000,-0.371,-0.339
80200,-0.371,-0.339
80400,-0.729,-0.139
80600,-0.888,-0.060
80800,-0.928,-0.060
81000,-0.928,-0.060
81200,-0.928,-0.060
81400,-0.928,-0.060
81600,-0.968,0.020
81800,-1.008,0.100
82000,-0.968,0.100
82200,-0.888,0.100
82400,-0.888,0.100
82600,-0.849,0.100
82800,-0.769,0.100
83000,-0.610,0.100
83200,-0.490,0.100
83400,-0.371,0.020
83600,-0.291,-0.020
83800,-0.171,-0.060
84000,-0.012,-0.060
84200,0.028,-0.060
84400,0.028,-0.060
84600,0.028,-0.060
84800,0.028,-0.060
85000,0.028,-0.060
85200,0.028,-0.060
85400,0.028,-0.060
85600,0.028,-0.060
85800,0.267,-0.060
86000,0.625,-0.060
86200,0.625,-0.060
86400,0.825,-0.020
86600,0.984,0.020
86800,1.143,0.100
87000,1.422,0.100
87200,1.462,0.100
87400,1.462,0.100
87600,1.462,0.100
87800,1.462,0.100
88000,1.462,0.100
88200,1.462,0.100
88400,1.462,0.100
88600,1.462,0.100
88800,1.462,0.100
89000,1.462,0.100
89200,1.462,0.100
89400,1.462,0.100
89600,1.462,0.100
89800,1.462,0.100
90000,1.462,0.100
90200,1.462,0.100
90400,1.462,0.100
90600,1.462,0.100
90800,1.462,0.100
91000,1.462,0.100
91200,0.705,0.020
91400,0.187,0.100
91600,0.028,0.179
91800,0.028,0.179
92000,0.108,0.179
92200,0.307,0.179
92400,0.785,0.179
92600,0.944,0.219
92800,1.104,0.299
93000,1.104,0.339
93200,1.104,0.339
93400,1.104,0.339
93600,1.104,0.339
93800,1.104,0.339
94000,1.104,0.339
94200,1.143,0.418
94400,1.143,0.418
94600,1.143,0.418
94800,1.143,0.418
95000,1.143,0.418
95200,1.143,0.418
95400,1.143,0.418
95600,1.143,0.418
95800,1.143,0.418
96000,1.143,0.418
96200,1.143,0.418
96400,1.143,0.418
96600,1.143,0.418
96800,1.143,0.418
97000,1.143,0.418
97200,1.143,0.418
97400,1.143,0.418
97600,1.143,0.418
97800,1.143,0.418
98000,1.143,0.418
98200,1.143,0.418
98400,1.143,0.418
98600,1.143,0.418
98800,1.024,0.299
99000,0.944,0.259
99200,0.785,0.219
99400,0.625,0.179
99600,0.147,0.100
99800,0.028,0.060
100000,-0.092,0.020
100200,-0.450,-0.179
100400,-0.530,-0.219
100600,-0.610,-0.219
100800,-0.610,-0.219
101000,-0.729,-0.179
101200,-0.769,-0.139
101400,-0.769,-0.139
101600,-0.769,-0.139
101800,-0.769,-0.139
102000,-0.769,-0.139
102200,-0.769,-0.139
102400,-0.769,-0.139
