ms,Valence,Arousal
200,0.000,0.000
400,0.000,0.000
600,0.000,0.000
800,0.000,0.000
1000,0.000,0.000
1200,0.000,0.000
1400,0.000,0.000
1600,0.000,0.000
1800,0.000,0.000
2000,-0.052,-0.219
2200,0.187,-0.060
2400,0.187,0.299
2600,0.028,0.737
2800,-1.606,-0.936
3000,-2.562,-1.255
3200,-2.841,-1.255
3400,-2.841,-1.255
3600,-2.841,-1.255
3800,-2.841,-1.255
4000,-2.841,-1.255
4200,-2.880,-1.255
4400,-3.080,-1.215
4600,-3.279,-1.215
4800,-3.279,-1.215
5000,-3.279,-1.215
5200,-3.279,-1.215
5400,-3.319,-1.215
5600,-3.319,-1.215
5800,-3.319,-1.215
6000,-3.319,-1.215
6200,-3.319,-1.215
6400,-3.319,-1.215
6600,-3.319,-1.215
6800,-3.757,-1.375
7000,-3.837,-1.494
7200,-3.916,-1.574
7400,-3.956,-1.773
7600,-4.036,-1.972
7800,-4.036,-1.972
8000,-4.036,-1.972
8200,-4.036,-1.972
8400,-3.518,-2.052
8600,-3.478,-2.052
8800,-3.398,-2.131
9000,-3.398,-2.131
9200,-3.398,-2.131
9400,-3.398,-2.131
9600,-3.398,-2.131
9800,-3.398,-2.131
10000,-3.398,-2.131
10200,-3.398,-2.131
10400,-3.398,-2.131
10600,-3.398,-2.131
10800,-3.398,-2.131
11000,-3.398,-2.131
11200,-3.398,-2.131
11400,-3.398,-2.131
11600,-3.398,-2.131
11800,-3.398,-2.131
12000,-3.398,-2.131
12200,-3.398,-2.131
12400,-3.398,-2.450
12600,-3.518,-2.769
12800,-3.518,-2.769
13000,-3.518,-3.127
13200,-3.518,-3.127
13400,-3.518,-3.127
13600,-3.518,-3.127
13800,-3.518,-3.127
14000,-3.518,-3.127
14200,-3.518,-3.127
14400,-3.518,-3.127
14600,-3.518,-3.127
14800,-3.518,-3.127
15000,-3.518,-3.127
15200,-3.518,-3.127
15400,-3.518,-3.127
15600,-3.518,-3.127
15800,-3.518,-3.127
16000,-3.518,-3.127
16200,-3.518,-3.127
16400,-3.319,-1.972
16600,-2.761,-0.657
16800,-2.602,-0.060
17000,-1.606,0.498
17200,0.825,0.737
17400,2.100,1.016
17600,2.100,1.056
17800,2.100,1.056
18000,2.100,1.056
18200,2.100,1.056
18400,2.100,1.056
18600,2.100,1.056
18800,2.100,1.056
19000,2.100,1.056
19200,2.100,1.056
19400,2.100,1.056
19600,2.100,1.056
19800,2.100,1.056
20000,2.100,1.056
20200,2.100,1.056
20400,2.100,1.056
20600,2.100,1.056
20800,2.100,1.056
21000,2.100,1.056
21200,2.100,1.056
21400,2.100,1.056
21600,2.179,1.614
21800,2.697,1.853
22000,2.697,1.853
22200,2.697,1.853
22400,2.697,1.853
22600,2.418,2.012
22800,2.060,2.410
23000,2.060,2.410
23200,2.060,2.410
23400,2.060,2.410
23600,2.060,2.410
23800,2.060,2.410
24000,2.060,2.410
24200,2.060,2.410
24400,2.060,2.410
24600,2.060,2.410
24800,2.060,2.410
25000,2.060,2.410
25200,2.060,2.410
25400,2.060,2.410
25600,2.060,2.410
25800,2.060,2.410
26000,2.060,2.410
26200,2.060,2.410
26400,2.060,2.410
26600,2.060,2.410
26800,2.060,2.410
27000,2.060,2.410
27200,2.060,2.410
27400,2.060,2.410
27600,2.060,2.410
27800,2.060,2.410
28000,2.060,2.410
28200,2.060,2.410
28400,2.060,2.410
28600,2.060,2.410
28800,2.060,2.410
29000,2.060,2.410
29200,2.060,2.410
29400,2.060,2.410
29600,2.060,2.410
29800,2.060,2.410
30000,2.060,2.410
30200,2.060,2.410
30400,2.060,2.410
30600,2.060,2.410
30800,2.060,2.410
31000,2.060,2.410
31200,2.060,2.410
31400,2.060,2.410
31600,2.060,2.410
31800,2.060,2.410
32000,2.060,2.410
32200,2.060,2.410
32400,2.060,2.410
32600,2.060,2.410
32800,2.060,2.410
33000,2.060,2.371
33200,2.020,2.012
33400,1.104,1.454
33600,-1.207,0.896
33800,-3.159,0.538
34000,-3.199,0.538
34200,-2.602,0.538
34400,-2.482,0.538
34600,-2.482,0.538
34800,-2.482,0.538
35000,-2.482,0.538
35200,-2.482,0.538
35400,-2.482,0.538
35600,-2.482,0.538
35800,-2.442,0.538
36000,-2.442,0.538
36200,-2.442,0.538
36400,-2.442,0.538
36600,-2.442,0.538
36800,-2.442,0.538
37000,-2.442,0.538
37200,-2.442,0.538
37400,-2.442,0.538
37600,-2.442,0.538
37800,-2.442,0.538
38000,-2.442,0.538
38200,-2.442,0.538
38400,-2.442,0.538
38600,-2.442,0.538
38800,-2.442,0.538
39000,-2.442,0.538
39200,-2.442,0.538
39400,-2.442,0.538
39600,-2.442,0.538
39800,-2.442,0.538
40000,-2.442,0.538
40200,-2.442,0.538
40400,-2.442,0.538
40600,-2.442,0.538
40800,-2.442,0.538
41000,-2.442,0.538
41200,-2.442,0.538
41400,-2.442,0.538
41600,-2.442,0.538
41800,-2.442,0.538
42000,-2.442,0.538
42200,-2.442,0.538
42400,-2.442,0.538
42600,-2.442,0.538
42800,-2.442,0.538
43000,-2.442,0.538
43200,-2.442,0.538
43400,-2.442,0.538
43600,-2.442,0.538
43800,-2.442,0.538
44000,-2.442,0.538
44200,-2.442,0.538
44400,-2.442,0.538
44600,-2.442,0.538
44800,-2.442,0.538
45000,-2.442,0.538
45200,-2.442,0.538
45400,-2.442,0.538
45600,-2.442,0.538
45800,-2.442,0.538
46000,-2.442,0.538
46200,-2.442,0.538
46400,0.546,0.697
46600,0.785,0.777
46800,-1.845,0.737
47000,-2.363,0.737
47200,-2.402,1.056
47400,-2.482,1.295
47600,-2.602,1.653
47800,-2.761,1.853
48000,-2.761,1.853
48200,-2.801,1.892
48400,-2.801,1.892
48600,-2.801,1.892
48800,-2.801,1.892
49000,-2.841,2.012
49200,-2.841,2.092
49400,-2.841,2.092
49600,-2.841,2.092
49800,-2.841,2.092
50000,-2.841,2.092
50200,-2.841,2.092
50400,-2.841,2.092
