ms,Valence,Arousal
200,0.000,0.000
400,0.000,0.000
600,0.000,0.000
800,0.000,0.000
1000,0.000,0.000
1200,0.000,0.000
1400,0.000,0.000
1600,0.000,0.000
1800,0.000,0.000
2000,0.000,0.000
2200,0.000,0.000
2400,-0.012,-0.020
2600,0.586,0.538
2800,1.343,1.016
3000,1.741,0.976
3200,1.741,0.976
3400,1.741,0.976
3600,1.781,1.215
3800,2.139,1.733
4000,2.139,1.733
4200,2.060,1.375
4400,2.060,1.375
4600,2.060,1.375
4800,2.060,1.375
5000,2.060,1.375
5200,2.060,1.375
5400,2.060,1.375
5600,2.060,1.375
5800,2.060,1.375
6000,2.060,1.375
6200,2.060,1.375
6400,2.060,1.375
6600,2.060,2.171
6800,2.060,2.171
7000,2.060,2.171
7200,2.060,2.171
7400,2.060,2.171
7600,2.060,2.171
7800,2.060,2.171
8000,2.060,2.171
8200,2.060,2.171
8400,2.060,2.171
8600,2.060,2.171
8800,2.060,2.171
9000,2.060,2.171
9200,2.060,2.171
9400,2.060,2.171
9600,2.060,2.171
9800,2.060,2.171
10000,2.060,2.171
10200,2.060,2.171
10400,2.060,2.171
10600,2.060,2.171
10800,2.060,2.171
11000,2.060,2.171
11200,2.060,2.171
11400,2.060,2.171
11600,2.060,2.171
11800,2.060,2.171
12000,2.060,2.171
12200,2.060,2.171
12400,2.378,3.088
12600,2.538,3.287
12800,2.737,3.406
13000,3.016,3.446
13200,3.096,3.446
13400,3.175,3.446
13600,3.175,3.446
13800,3.175,3.446
14000,3.175,3.446
14200,3.175,3.446
14400,3.175,3.446
14600,3.175,3.446
14800,3.175,3.446
15000,3.175,3.446
15200,3.175,3.446
15400,3.175,3.446
15600,3.175,3.446
15800,3.175,3.446
16000,3.175,3.446
16200,3.175,3.446
16400,0.307,0.100
16600,-0.769,-1.375
16800,-2.243,-1.773
17000,-2.602,-1.773
17200,-2.602,-1.773
17400,-2.641,-2.012
17600,-2.602,-2.291
17800,-3.120,-2.450
18000,-3.398,-2.610
18200,-3.677,-2.928
18400,-3.916,-3.247
18600,-3.996,-3.725
18800,-3.996,-3.765
19000,-4.036,-3.765
19200,-4.036,-3.765
19400,-3.876,-3.486
19600,-3.797,-3.406
19800,-3.797,-3.406
20000,-3.677,-3.088
20200,-3.677,-3.088
20400,-3.677,-3.088
20600,-3.677,-3.088
20800,-3.677,-3.088
21000,-3.677,-3.088
21200,-3.677,-3.088
21400,-3.677,-3.088
21600,-3.677,-3.088
21800,-3.677,-3.088
22000,-3.677,-3.088
22200,-3.677,-3.088
22400,-3.677,-3.088
22600,-3.677,-3.088
22800,-3.677,-3.088
23000,-3.677,-3.088
23200,-3.677,-3.088
23400,-3.677,-3.088
23600,-3.677,-3.088
23800,-3.677,-3.088
24000,-3.677,-3.088
24200,-3.677,-3.088
24400,-3.677,-3.088
24600,-3.677,-3.088
24800,-3.677,-3.088
25000,-3.677,-3.088
25200,-3.677,-3.088
25400,-3.677,-3.088
25600,-3.677,-3.088
25800,-3.677,-3.088
26000,-3.677,-3.088
26200,-3.677,-3.088
26400,-3.677,-3.088
26600,-3.677,-3.088
26800,-3.677,-3.088
27000,-3.677,-3.088
27200,-3.677,-3.088
27400,-3.677,-3.088
27600,-3.598,-3.088
27800,-3.359,-3.088
28000,-3.359,-3.088
28200,-3.359,-2.849
28400,-3.438,-2.809
28600,-3.558,-2.729
28800,-3.598,-2.729
29000,-3.797,-2.888
29200,-3.797,-2.888
29400,-3.837,-2.928
29600,-3.837,-2.928
29800,-3.837,-2.928
30000,-3.837,-2.928
30200,-3.837,-2.928
30400,-3.837,-2.928
30600,-3.837,-2.928
30800,-3.837,-2.928
31000,-3.837,-2.928
31200,-3.837,-2.928
31400,-3.837,-2.928
31600,-3.837,-2.928
31800,-3.837,-2.928
32000,-3.837,-2.928
32200,-3.837,-2.928
32400,-3.837,-2.928
32600,-3.837,-2.928
32800,-3.837,-2.928
33000,-3.797,-2.968
33200,-3.279,-2.610
33400,-3.120,-2.211
33600,-3.239,-2.131
33800,-3.359,-2.131
34000,-3.478,-1.414
34200,-3.478,-1.175
34400,-3.478,-1.175
34600,-3.319,-1.175
34800,-3.199,-2.251
35000,-3.199,-2.490
35200,-3.199,-2.649
35400,-3.199,-2.649
35600,-3.199,-2.649
35800,-3.359,-2.888
36000,-3.359,-2.888
36200,-3.359,-2.888
36400,-3.359,-2.888
36600,-3.359,-2.888
36800,-3.359,-2.928
37000,-3.359,-2.928
37200,-3.359,-2.928
37400,-3.359,-2.928
37600,-3.359,-2.928
37800,-3.359,-2.928
38000,-3.359,-2.928
38200,-3.359,-2.928
38400,-3.359,-2.928
38600,-3.359,-2.928
38800,-3.359,-2.928
39000,-3.359,-2.928
39200,-3.359,-2.928
39400,-3.359,-2.928
39600,-3.359,-2.928
39800,-3.359,-2.928
40000,-3.359,-2.928
40200,-3.359,-2.928
40400,-3.359,-2.928
40600,-3.558,-3.048
40800,-3.797,-2.888
41000,-3.797,-2.649
41200,-3.677,-2.610
41400,-3.677,-2.610
41600,-3.637,-2.649
41800,-3.637,-2.649
42000,-3.637,-2.649
42200,-3.637,-2.649
42400,-3.637,-2.649
42600,-3.637,-2.649
42800,-3.359,-2.729
43000,-3.359,-2.769
43200,-3.359,-2.769
43400,-3.359,-2.809
43600,-3.398,-2.849
43800,-3.398,-2.849
44000,-3.398,-2.849
44200,-3.398,-2.849
44400,-3.398,-2.849
44600,-3.398,-2.849
44800,-3.359,-2.809
45000,-3.359,-2.809
45200,-3.359,-2.809
45400,-3.359,-2.809
45600,-3.359,-2.809
45800,-3.359,-2.809
46000,-3.359,-2.809
46200,-3.359,-2.809
46400,-3.359,-2.809
46600,-3.359,-2.809
46800,-3.359,-2.809
47000,-3.359,-2.809
47200,-3.359,-2.809
47400,-3.359,-2.809
47600,-3.359,-2.809
47800,-3.359,-2.809
48000,-3.359,-2.809
48200,-3.359,-2.809
48400,-3.359,-2.809
48600,-3.359,-2.809
48800,-3.359,-2.809
