ms,Valence,Arousal
200,0.000,0.000
400,0.000,0.000
600,0.000,0.000
800,0.000,0.000
1000,0.000,0.000
1200,0.000,0.000
1400,0.000,0.000
1600,0.000,0.000
1800,0.000,0.000
2000,0.000,0.000
2200,0.000,0.000
2400,0.000,0.000
2600,0.000,0.000
2800,0.000,0.000
3000,0.000,0.000
3200,0.000,0.000
3400,0.000,0.000
3600,0.000,0.000
3800,0.000,0.000
4000,0.000,0.000
4200,1.143,0.219
4400,1.143,0.259
4600,1.143,0.259
4800,0.904,0.219
5000,0.466,0.219
5200,0.147,0.179
5400,0.108,0.418
5600,0.108,0.578
5800,0.108,1.056
6000,0.108,1.056
6200,0.108,1.056
6400,0.227,1.215
6600,0.307,1.534
6800,0.307,1.932
7000,0.307,1.932
7200,0.307,2.371
7400,0.307,2.490
7600,0.307,2.689
7800,0.227,2.968
8000,0.187,3.167
8200,0.187,3.406
8400,0.147,3.924
8600,0.147,4.084
8800,0.147,4.243
9000,0.147,4.323
9200,0.147,4.402
9400,0.147,4.602
9600,0.147,4.681
9800,0.147,4.761
10000,0.147,4.761
10200,0.147,4.761
10400,0.147,4.761
10600,0.147,4.761
10800,0.147,4.761
11000,0.147,4.761
11200,0.147,4.761
11400,0.147,4.761
11600,0.108,4.761
11800,-0.610,4.761
12000,-0.849,4.761
12200,-0.968,4.761
12400,-1.566,4.761
12600,-1.765,4.721
12800,-1.924,4.721
13000,-2.283,4.721
13200,-2.283,4.721
13400,-2.402,4.721
13600,-2.641,4.721
13800,-2.721,4.721
14000,-2.721,4.721
14200,-2.761,4.721
14400,-2.841,4.721
14600,-2.880,4.721
14800,-3.040,4.681
15000,-3.040,4.681
15200,-3.040,4.681
15400,-3.040,4.681
15600,-3.040,4.681
15800,-3.040,4.681
16000,-3.040,4.681
16200,-3.040,4.681
16400,-3.159,4.681
16600,-3.159,4.681
16800,-3.159,4.681
17000,-3.159,4.681
17200,-3.159,4.681
17400,-3.159,4.681
17600,-3.159,4.681
17800,-3.159,4.681
18000,-3.159,4.681
18200,-3.159,4.681
18400,-3.159,4.681
18600,-3.159,4.681
18800,-3.159,4.681
19000,-3.159,4.681
19200,-3.159,4.681
19400,-3.159,4.681
19600,-3.159,4.681
19800,-3.159,4.681
20000,-3.159,4.681
20200,-3.159,4.681
20400,-3.159,4.681
20600,-3.159,4.681
20800,-3.159,4.681
21000,-3.159,4.681
21200,-3.159,4.681
21400,-3.159,4.681
21600,-3.159,4.681
21800,-3.040,4.681
22000,-3.040,4.681
22200,-3.040,4.681
22400,-3.040,4.681
22600,-3.040,4.681
22800,-3.040,4.681
23000,-3.040,4.681
23200,-3.040,4.681
23400,-3.040,4.681
23600,-2.960,4.681
23800,-2.920,4.681
24000,-2.920,4.681
24200,-2.920,4.681
24400,-2.880,4.681
24600,-2.880,4.681
24800,-2.880,4.681
25000,-2.880,4.681
25200,-2.402,4.681
25400,-2.203,4.681
25600,-1.765,4.641
25800,-1.645,4.641
26000,-1.645,4.641
26200,-1.606,4.641
26400,-1.606,4.641
26600,-1.606,4.641
26800,-1.606,4.641
27000,-1.367,3.924
27200,-1.287,3.725
27400,-0.928,2.928
27600,-0.849,2.769
27800,-0.649,2.331
28000,-0.490,1.853
28200,-0.371,1.454
28400,-0.251,0.976
28600,-0.092,0.458
28800,-0.092,0.339
29000,-0.052,0.179
29200,-0.052,0.139
29400,-0.131,-0.060
29600,-0.968,-0.378
29800,-1.486,-0.339
30000,-1.486,-0.339
30200,-1.606,-0.339
30400,-1.606,-0.339
30600,-1.765,-0.299
30800,-1.805,-0.299
31000,-1.845,-0.259
31200,-1.924,-0.219
31400,-2.004,-0.219
31600,-2.084,-0.219
31800,-2.084,-0.219
32000,-2.084,-0.219
32200,-2.084,-0.219
32400,-2.442,-0.020
32600,-2.482,0.020
32800,-2.562,0.060
33000,-2.641,0.060
33200,-2.681,0.100
33400,-2.681,0.100
33600,-2.681,0.100
33800,-2.681,0.100
34000,-2.681,0.100
34200,-2.681,0.100
34400,-2.681,0.100
34600,-2.681,0.100
34800,-2.681,0.100
35000,-2.681,0.100
35200,-2.681,0.100
35400,-2.681,0.100
35600,-2.681,0.100
35800,-2.681,0.100
36000,-2.721,0.100
36200,-2.721,0.100
36400,-2.721,0.100
36600,-2.681,-0.020
36800,-2.681,-0.020
37000,-2.562,-0.418
37200,-2.562,-0.498
37400,-2.562,-0.498
37600,-2.522,-0.618
37800,-2.522,-0.618
38000,-2.522,-0.618
38200,-2.522,-0.697
38400,-2.522,-0.857
38600,-2.522,-0.936
38800,-2.522,-1.016
39000,-2.522,-1.096
39200,-2.482,-1.135
39400,-2.482,-1.175
39600,-2.482,-1.255
39800,-2.442,-1.295
40000,-2.442,-1.454
40200,-2.442,-1.534
40400,-2.442,-1.653
40600,-2.402,-1.733
40800,-2.402,-1.773
41000,-2.402,-1.813
41200,-2.402,-1.813
41400,-2.402,-1.813
41600,-2.402,-1.813
41800,-2.402,-1.813
42000,-2.402,-1.813
42200,-2.402,-1.813
42400,-2.402,-1.813
42600,-2.402,-1.813
42800,-2.402,-1.813
43000,-2.402,-1.813
43200,-2.402,-1.813
43400,-2.402,-1.813
43600,-2.402,-1.813
43800,-2.402,-1.813
44000,-2.402,-1.813
44200,-2.402,-1.813
44400,-2.402,-1.813
44600,-2.402,-1.813
44800,-2.402,-1.813
45000,-2.402,-1.813
45200,-2.402,-1.813
45400,-2.402,-1.813
45600,-2.402,-1.813
45800,-2.402,-1.813
46000,-2.402,-1.813
46200,-2.402,-1.813
46400,-2.402,-1.813
46600,-2.363,-1.813
46800,-2.363,-1.813
47000,-2.363,-1.813
47200,-2.363,-1.813
47400,-2.363,-1.813
47600,-2.363,-1.813
47800,-2.203,-1.335
48000,-2.203,-1.135
48200,-2.243,-0.896
48400,-2.243,-0.618
48600,-2.243,-0.378
48800,-2.243,-0.378
49000,-2.243,-0.259
49200,-2.243,-0.259
49400,-2.243,-0.259
49600,-2.243,-0.219
